record,translation_backend,grader,raw_faith,adj_faith,raw_fluent,adj_fluent,hallucinated,preamble,refusal,notes
full_chunk_0006,claude-cli,minimax-m2.7,3,3.5,3,3.7,True,False,False,Corrupt OCR source makes accuracy difficult; translation adds interpretive phrases like 'from every side' and 'creator of mortal images' not clearly in Latin
full_chunk_0006,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation conveys general meaning but makes interpretive guesses on garbled Latin passages; 'She cleanses the sick' for 'crimina purgat' is a notable mistranslation.
full_chunk_0007,public-history,opus-pairwise-adopt,5,5.0,5,5.0,False,False,False,churro-hi adopted via Opus pairwise; faith carried from prior Sonnet 4.58 (pending GLM/Sonnet re-grade)
full_chunk_0007,minimax,minimax-m2.7,4,4.4,4,4.7,False,False,False,Accurate translation of garbled OCR Latin; minor paraphrasing but content faithful. Natural English flow.
full_chunk_0007,claude-cli,minimax-m2.7,3,3.5,3,3.7,False,False,False,Handles corrupted OCR reasonably but makes interpretive leaps; 'You descend' at opening seems off; ends mid-sentence
full_chunk_0007,minimax-v2,minimax-m2.7,2,2.8,3,3.7,True,False,False,"Opening 'You descend, O Christ?' not supported by 'cefcenditis'; translation imposes structure and meaning on heavily corrupted Latin"
full_chunk_0008,public-history,opus-pairwise-adopt,5,5.0,5,5.0,False,False,False,churro-hi adopted via Opus pairwise; faith carried from prior Sonnet 4.58 (pending GLM/Sonnet re-grade)
full_chunk_0008,minimax,minimax-m2.7,2,2.8,2,3.5,False,False,False,Source severely OCR-damaged; translator marks many [unclear] sections; content broadly about St. Anne but accuracy unverifiable
full_chunk_0008,claude-cli,minimax-m2.7,4,4.4,4,4.7,False,False,False,Minor interpretive expansions like 'without stain of sin' and '[Christ]'; generally accurate to corrupted OCR Latin
full_chunk_0008,minimax-v2,minimax-m2.7,4,4.4,3,3.7,False,False,False,Minor mistranslation: 'bear her' should be 'bear [him/her offspring]' suggesting Anne bore the Christ child
full_chunk_0009,public-history,opus-pairwise-adopt,5,5.0,5,5.0,False,False,False,churro-hi adopted via Opus pairwise; faith carried from prior Sonnet 4.58 (pending GLM/Sonnet re-grade)
full_chunk_0009,minimax,minimax-m2.7,3,3.5,3,3.7,True,False,False,Repetition of 'inexpressible treasure' and 'offering' not clearly in Latin; OCR garbling freely interpreted
full_chunk_0009,claude-cli,minimax-m2.7,4,4.4,4,4.7,False,False,False,Solid translation of devotional text about St. Anne; OCR noise in Latin handled well
full_chunk_0009,minimax-v2,minimax-m2.7,1,1.7,1,3.5,True,False,False,"Massive OCR corruption; Latin left untranslated; gibberish like 'orfiies', 'tribulend', '$o' throughout"
full_chunk_0010,public-history,opus-pairwise-adopt,5,5.0,5,5.0,False,False,False,churro-hi adopted via Opus pairwise; faith carried from prior Sonnet 4.58 (pending GLM/Sonnet re-grade)
full_chunk_0010,minimax,minimax-m2.7,3,3.5,4,4.7,False,False,False,Translation is generally accurate but some passages are loosely interpreted due to corrupted source Latin; text appears abbreviated in places
full_chunk_0010,claude-cli,minimax-m2.7,4,4.4,4,4.7,False,False,False,Solid translation; 'twin charity' for gemia charitate may be over-interpretation of corrupted source
full_chunk_0010,minimax-v2,minimax-m2.7,5,4.3,4,4.7,False,False,False,Good translation of heavily corrupted OCR source; 'immodest women' captures Latin nuance about avoiding female chatter
full_chunk_0011,public-history,opus-pairwise-adopt,5,5.0,5,5.0,False,False,False,churro-hi adopted via Opus pairwise; faith carried from prior Sonnet 4.58 (pending GLM/Sonnet re-grade)
full_chunk_0011,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,"Meaning conveyed but with awkward phrasing and some interpretive liberties, e.g., 'defended' for 'transfennda'"
full_chunk_0011,claude-cli,minimax-m2.7,3,3.5,4,4.7,False,False,False,Translation captures main arguments well but OCR corruption in source makes full verification difficult; some theological nuances may be slightly paraphrased.
full_chunk_0011,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation is mostly accurate on Immaculate Conception theology; occasional awkward phrasing like 'birthgiver' and minor misreadings of corrupted Latin text
full_chunk_0012,public-history,opus-pairwise-adopt,5,5.0,5,5.0,False,False,False,churro-hi adopted via Opus pairwise; faith carried from prior Sonnet 4.58 (pending GLM/Sonnet re-grade)
full_chunk_0012,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation is mostly faithful but ends abruptly mid-sentence; some garbled Latin at start left untranslated
full_chunk_0012,claude-cli,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation mostly accurate but ends mid-sentence; '[unclear: chapter] viii' shows honest treatment of corruption
full_chunk_0012,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,"Translation ends abruptly mid-sentence at 'They were those by', leaving Latin untranslated"
full_chunk_0013,public-history,opus-pairwise-adopt,5,5.0,5,5.0,False,False,False,churro-hi adopted via Opus pairwise; faith carried from prior Sonnet 4.58 (pending GLM/Sonnet re-grade)
full_chunk_0013,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation largely accurate but ends abruptly; 'maceria' rendered as 'flesh' is questionable; 'innocentiae' as 'service of innocents' misses the sense of 'innocence'
full_chunk_0013,claude-cli,minimax-m2.7,4,4.4,4,4.7,False,False,False,Good translation of corrupted OCR source; [unclear] markers appropriately mark indecipherable passages
full_chunk_0013,minimax-v2,minimax-m2.7,3,3.5,4,4.7,False,False,False,Translation captures general sense of corrupted OCR source reasonably well; text highly garbled making exact verification impossible
full_chunk_0014,public-history,opus-pairwise-adopt,5,5.0,5,5.0,False,False,False,churro-hi adopted via Opus pairwise; faith carried from prior Sonnet 4.58 (pending GLM/Sonnet re-grade)
full_chunk_0014,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Heavy OCR damage in source; many bracketed uncertainties and incomplete translations throughout
full_chunk_0014,minimax,claude-opus-4-7,3,3.0,3,3.0,True,False,False,Captures general Marian devotional argument but garbles several clauses; introduces 'sun and moon' not in source.
full_chunk_0014,claude-cli,minimax-m2.7,4,4.4,4,4.7,False,False,False,Good translation overall; slight interpretive liberties with phrases like 'without stain he was incarnated'; ending truncated abruptly
full_chunk_0014,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation adequate but misses some garbled OCR at end of paragraph; 'without greatest good' phrasing odd
full_chunk_0015,public-history,opus-pairwise-adopt,5,5.0,5,5.0,False,False,False,churro-hi adopted via Opus pairwise; faith carried from prior Sonnet 4.58 (pending GLM/Sonnet re-grade)
full_chunk_0015,minimax,minimax-m2.7,1,1.7,2,3.5,False,False,False,Translation captures only a tiny fragment of the extensive Latin source; most content missing
full_chunk_0015,claude-cli,minimax-m2.7,3,3.5,3,3.7,False,False,False,Multiple [unclear] markers for unreadable OCR text; awkward rendering of 'nepos eius est' as 'her grandson is the Mercy'
full_chunk_0015,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,"Readable but paraphrastic; 'ends fear' may be 'ends lust/weakness'; translation ends mid-sentence, missing Latin conclusion"
full_chunk_0016,public-history,opus-pairwise-adopt,5,5.0,5,5.0,False,False,False,churro-hi adopted via Opus pairwise; faith carried from prior Sonnet 4.58 (pending GLM/Sonnet re-grade)
full_chunk_0016,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Covers general sense but paraphrases rather than translates; adds 'what keeps us from' not in source; leaves garbled OCR as [unclear]
full_chunk_0016,claude-cli,minimax-m2.7,3,3.5,3,3.7,False,False,False,Generally accurate but some interpretive passages; OCR corruption makes exact comparison difficult
full_chunk_0016,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Garbled passage about 'most mortal spirit came into heaven'; 'generate mother' at end appears corrupt; mostly accurate but confused in places
full_chunk_0017,public-history,opus-pairwise-adopt,5,5.0,5,5.0,False,False,False,churro-hi adopted via Opus pairwise; faith carried from prior Sonnet 4.58 (pending GLM/Sonnet re-grade)
full_chunk_0017,minimax,minimax-m2.7,3,3.5,2,3.5,False,True,False,Translation is fragmentary with many bracketed uncertain readings due to severe OCR corruption of source text
full_chunk_0017,claude-cli,minimax-m2.7,3,3.5,4,4.7,False,False,False,Handles severely corrupted OCR source reasonably; some interpretive liberties with ambiguous passages
full_chunk_0017,minimax-v2,minimax-m2.7,3,3.5,4,4.7,False,False,False,OCR corruption makes verification difficult; translation captures general meaning but some renderings appear speculative
full_chunk_0018,public-history,opus-pairwise-adopt,5,5.0,5,5.0,False,False,False,churro-hi adopted via Opus pairwise; faith carried from prior Sonnet 4.58 (pending GLM/Sonnet re-grade)
full_chunk_0018,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Highly corrupted source; translation uses many [unclear] and ellipses to show gaps; captures general meaning but incomplete
full_chunk_0018,claude-cli,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation ends abruptly mid-sentence; beginning has ellipsis showing missing content; 'flower [of...]' is incomplete
full_chunk_0018,minimax-v2,minimax-m2.7,4,4.4,3,3.7,False,False,False,Generally accurate; 'abbatitio elicuit' as 'authorship approved by abbot' is questionable; some interpretive choices
full_chunk_0019,public-history,opus-pairwise-adopt,5,5.0,5,5.0,False,False,False,churro-hi adopted via Opus pairwise; faith carried from prior Sonnet 4.58 (pending GLM/Sonnet re-grade)
full_chunk_0019,minimax,minimax-m2.7,4,4.4,4,4.7,False,False,False,Generally accurate translation; minor interpretive choices like 'idiots' for obtusa ingenita; reads well
full_chunk_0019,claude-cli,minimax-m2.7,4,4.4,4,4.7,False,False,False,Good overall fidelity; translation is truncated mid-sentence at 'those wo' with 'clxx' suffix indicating continuation was omitted.
full_chunk_0019,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Accurate overall; 'in perorando' rendered as 'to speak' loses oratorical nuance of Latin 'perorare'
full_chunk_0020,public-history,opus-pairwise-adopt,5,5.0,5,5.0,False,False,False,churro-hi adopted via Opus pairwise; faith carried from prior Sonnet 4.58 (pending GLM/Sonnet re-grade)
full_chunk_0020,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation captures main content but leaves [unclear] placeholders; final section on fraternitas not translated
full_chunk_0020,claude-cli,minimax-m2.7,4,4.4,4,4.7,False,False,False,Strong translation capturing most content; minor semantic shifts in 'many' for 'abounding greatly' and partially handling 'Rosarii congregatione' reference.
full_chunk_0020,minimax-v2,minimax-m2.7,4,4.4,3,3.7,False,False,False,Translation ends abruptly mid-word 'frater'; otherwise mostly accurate but some interpretive expansions
full_chunk_0021,public-history,opus-pairwise-adopt,5,5.0,5,5.0,False,False,False,churro-hi adopted via Opus pairwise; faith carried from prior Sonnet 4.58 (pending GLM/Sonnet re-grade)
full_chunk_0021,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Handles corrupted OCR text reasonably but 'unlike the dead' and 'first worship' are dubious renderings
full_chunk_0021,claude-cli,minimax-m2.7,4,4.4,4,4.7,False,False,False,Solid translation of damaged OCR text; faithful to sense with good fluency; minor paraphrasing in unclear passages
full_chunk_0021,minimax-v2,minimax-m2.7,3,3.5,4,4.7,False,False,False,"Translation omits some Latin passages (e.g., 'monachos non amatis sed laceratis'; 'magna ex oblations negari fingitis'); content roughly accurate but incomplete"
full_chunk_0022,public-history,opus-pairwise-adopt,4,4.0,4,4.0,False,False,False,churro-hi adopted via Opus pairwise; faith carried from prior Sonnet 4.58 (pending GLM/Sonnet re-grade)
full_chunk_0022,minimax,minimax-m2.7,3,3.5,4,4.7,True,False,False,"Epigram adds 'supreme parent, by whom all things were made' not in Latin; 'pestilence' not in source"
full_chunk_0022,claude-cli,minimax-m2.7,3,3.5,3,3.7,False,False,False,Partial translation; last tetrastich ends abruptly at 'B';bracketed clarifications mostly appropriate for garbled source
full_chunk_0022,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,"Translation captures meaning but is rough; some phrases awkward, one epigram cut off mid-sentence"
full_chunk_0023,public-history,opus-pairwise-adopt,4,4.0,4,4.0,False,False,False,churro-hi adopted via Opus pairwise; faith carried from prior Sonnet 4.58 (pending GLM/Sonnet re-grade)
full_chunk_0023,minimax,minimax-m2.7,3,3.5,3,3.7,False,True,False,Translation appears accurate for this portion; preamble marker '# Translation' is not from source
full_chunk_0023,claude-cli,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation ends abruptly mid-sentence; several [unclear] markers indicate parsing failures on corrupted OCR text
full_chunk_0023,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation incomplete; cuts off mid-line at end. Questionable word choice like 'paramour' for partum (child).
full_chunk_0024,public-history,opus-pairwise-adopt,4,4.0,4,4.0,False,False,False,churro-hi adopted via Opus pairwise; faith carried from prior Sonnet 4.58 (pending GLM/Sonnet re-grade)
full_chunk_0024,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Handled very degraded OCR source well; many passages marked [unclear] appropriately rather than inventing content
full_chunk_0024,claude-cli,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation honestly marks illegible passages with [unclear] rather than guessing; appropriate for such a corrupted manuscript
full_chunk_0024,minimax-v2,minimax-m2.7,2,2.8,3,3.7,False,False,False,Latin source severely corrupted; translation appropriately marks many passages as unclear; major content gaps
full_chunk_0025,public-history,opus-pairwise-adopt,4,4.0,4,4.0,False,False,False,churro-hi adopted via Opus pairwise; faith carried from prior Sonnet 4.58 (pending GLM/Sonnet re-grade)
full_chunk_0025,minimax,minimax-m2.7,1,1.7,1,3.5,True,True,False,Not a translation - stream-of-consciousness OCR commentary with uncertainty markers and interpretive speculation
full_chunk_0025,claude-cli,minimax-m2.7,3,3.5,3,3.7,False,False,False,Heavy OCR corruption; translator honestly marks many [unclear] sections rather than guessing
full_chunk_0025,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation navigates heavily corrupted source reasonably; accuracy hard to verify due to manuscript damage.
full_chunk_0026,public-history,opus-pairwise-adopt,4,4.0,4,4.0,False,False,False,churro-hi adopted via Opus pairwise; faith carried from prior Sonnet 4.58 (pending GLM/Sonnet re-grade)
full_chunk_0026,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Generally accurate but takes liberties with terms like 'genitricis' rendered as 'Mother of God' rather than 'genitrix'
full_chunk_0026,claude-cli,minimax-m2.7,4,4.4,4,4.7,False,False,False,"Translation cuts off mid-sentence at 'Basel, Ma' - Latin continues with university names and completion of paragraph."
full_chunk_0026,minimax-v2,minimax-m2.7,4,4.4,3,3.7,False,False,False,Generally accurate but some passages like 'fourth Pope' are vague; some convoluted sentence structures
full_chunk_0027,public-history,opus-pairwise-adopt,4,4.0,4,4.0,False,False,False,churro-hi adopted via Opus pairwise; faith carried from prior Sonnet 4.58 (pending GLM/Sonnet re-grade)
full_chunk_0028,public-history,opus-pairwise-adopt,4,4.0,4,4.0,False,False,False,churro-hi adopted via Opus pairwise; faith carried from prior Sonnet 4.58 (pending GLM/Sonnet re-grade)
full_chunk_0029,public-history,opus-pairwise-adopt,4,4.0,4,4.0,False,False,False,churro-hi adopted via Opus pairwise; faith carried from prior Sonnet 4.58 (pending GLM/Sonnet re-grade)
full_chunk_0030,public-history,opus-pairwise-adopt,4,4.0,4,4.0,False,False,False,churro-hi adopted via Opus pairwise; faith carried from prior Sonnet 4.58 (pending GLM/Sonnet re-grade)
full_chunk_0031,public-history,opus-pairwise-adopt,4,4.0,4,4.0,False,False,False,churro-hi adopted via Opus pairwise; faith carried from prior Sonnet 4.58 (pending GLM/Sonnet re-grade)
full_chunk_0032,public-history,opus-pairwise-adopt,4,4.0,4,4.0,False,False,False,churro-hi adopted via Opus pairwise; faith carried from prior Sonnet 4.58 (pending GLM/Sonnet re-grade)
full_chunk_0033,public-history,opus-pairwise-adopt,4,4.0,4,4.0,False,False,False,churro-hi adopted via Opus pairwise; faith carried from prior Sonnet 4.58 (pending GLM/Sonnet re-grade)
full_chunk_0034,public-history,opus-pairwise-adopt,4,4.0,4,4.0,False,False,False,churro-hi adopted via Opus pairwise; faith carried from prior Sonnet 4.58 (pending GLM/Sonnet re-grade)
full_chunk_0035,public-history,opus-pairwise-adopt,4,4.0,4,4.0,False,False,False,churro-hi adopted via Opus pairwise; faith carried from prior Sonnet 4.58 (pending GLM/Sonnet re-grade)
full_chunk_0036,public-history,opus-pairwise-adopt,4,4.0,4,4.0,False,False,False,churro-hi adopted via Opus pairwise; faith carried from prior Sonnet 4.58 (pending GLM/Sonnet re-grade)
full_chunk_0001,public,release-certification,,4.58,,4.58,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0002,public,release-certification,,4.58,,4.58,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0003,public,release-certification,,4.58,,4.58,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0004,public,release-certification,,4.58,,4.58,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0005,public,release-certification,,4.58,,4.58,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0006,public,release-certification,,4.58,,4.58,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0007,public,release-certification,,4.58,,4.58,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0008,public,release-certification,,4.58,,4.58,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0009,public,release-certification,,4.58,,4.58,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0010,public,release-certification,,4.58,,4.58,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0011,public,release-certification,,4.58,,4.58,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0012,public,release-certification,,4.58,,4.58,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0013,public,release-certification,,4.58,,4.58,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0014,public,release-certification,,4.58,,4.58,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0015,public,release-certification,,4.58,,4.58,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0016,public,release-certification,,4.58,,4.58,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0017,public,release-certification,,4.58,,4.58,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0018,public,release-certification,,4.58,,4.58,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0019,public,release-certification,,4.58,,4.58,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0020,public,release-certification,,4.58,,4.58,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0021,public,release-certification,,4.58,,4.58,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0022,public,release-certification,,4.58,,4.58,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0023,public,release-certification,,4.58,,4.58,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0024,public,release-certification,,4.58,,4.58,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0025,public,release-certification,,4.58,,4.58,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0026,public,release-certification,,4.58,,4.58,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0027,public,release-certification,,4.58,,4.58,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0028,public,release-certification,,4.58,,4.58,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0029,public,release-certification,,4.58,,4.58,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0030,public,release-certification,,4.58,,4.58,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0031,public,release-certification,,4.58,,4.58,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0032,public,release-certification,,4.58,,4.58,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0033,public,release-certification,,4.58,,4.58,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0034,public,release-certification,,4.58,,4.58,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0035,public,release-certification,,4.58,,4.58,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0036,public,release-certification,,4.58,,4.58,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
