record,translation_backend,grader,raw_faith,adj_faith,raw_fluent,adj_fluent,hallucinated,preamble,refusal,notes
full_chunk_0004,minimax-v2,minimax-m2.7,3,3.5,4,4.7,False,False,False,Translation largely captures the sense but some garbled OCR passages are rendered as educated guesses rather than precise renderings.
full_chunk_0005,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,"Accurate and complete; all names, dates, and content match Latin; no unwarranted additions"
full_chunk_0005,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Many [unclear] markers due to OCR corruption; translation ends mid-sentence and makes some speculative guesses
full_chunk_0005,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Solid translation of garbled OCR Latin; 'infa[n]t' rendered as 'governed' is reasonable guess. No additions beyond source.
full_chunk_0006,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate throughout; Bursfelde/Theoderic named in Latin; Ecclesiasticus quote rendered correctly; no unsupported additions
full_chunk_0006,minimax,minimax-m2.7,2,2.8,2,3.5,False,False,False,"Poor translation: garbled syntax, key terms mistranslated (gerat=inspect wrong, dignity=worthiness unclear), sentence fragments, awkward English throughout"
full_chunk_0006,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation ends prematurely; last category mislabeled 'Fourth' instead of 'Fifth'; numbering inconsistent with Latin
full_chunk_0007,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,"Accurate throughout; apostolic lists, Ezekiel quote, Benedict rule, and closing Jerome citation all faithfully rendered"
full_chunk_0007,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Generally accurate but beginning section is mangled OCR Latin handled reasonably; some passages slightly compressed
full_chunk_0007,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Generally accurate but cuts off mid-sentence; 'incense of proud region' is awkward translation
full_chunk_0008,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,"Accurate and complete rendering; all eight articles, scripture citations, and rhetorical structure faithfully reproduced."
full_chunk_0008,minimax,minimax-m2.7,1,1.7,1,3.5,True,False,False,Severely corrupted output: 'Transfusions of Formplates' and 'Pascal' are nonsense; text is incoherent and unrelated to the actual Latin
full_chunk_0008,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Liberally interprets corrupted OCR text; general meaning conveyed but some passages paraphrased rather than literally translated
full_chunk_0009,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate throughout; bracketed [unclear] correctly flags genuine OCR lacuna at final truncated sentence
full_chunk_0009,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation ends mid-sentence; source Latin is heavily corrupted making accuracy uncertain
full_chunk_0009,minimax-v2,minimax-m2.7,3,3.5,4,4.7,False,False,False,Free translation with some interpretive expansions; content broadly accurate but not verbatim
full_chunk_0010,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate throughout; [unclear] at truncated ending is honest; 'sarabaitas' rendered correctly; Benedict quotes faithfully rendered
full_chunk_0010,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Generally accurate but 'entices himself' and 'accusing oneself' sections are interpretive; Latin is garbled in places
full_chunk_0010,minimax-v2,minimax-m2.7,4,4.4,3,3.7,False,False,False,Generally accurate translation; some passages like fourth stage of life are interpretive but reasonable
full_chunk_0011,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,Accurate throughout; minor omissions in transition phrases; [unclear] markers honest; marginal headings faithfully rendered
full_chunk_0011,minimax,minimax-m2.7,2,2.8,2,3.5,False,False,False,"Translation struggles with heavily corrupted source; many passages rendered as fragments or '[illegible]', English itself is ungrammatical in places."
full_chunk_0011,minimax-v2,minimax-m2.7,2,2.8,2,3.5,True,False,False,Highly speculative translation of badly corrupted OCR Latin; many phrases like supreme right pastor appear invented
full_chunk_0011,opus-sweep,minimax-m2.7,3,3.5,3,3.7,False,False,False,Many [unclear] markers due to corrupted source; translations are mostly accurate where Latin is legible
full_chunk_0011,opus-sweep,minimax-m2.7,3,3.5,3,3.7,False,False,False,Competent for corrupted source; many [unclear] markers appropriately flag OCR damage; ends mid-sentence
full_chunk_0012,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,Accurate throughout; minor OCR gaps bridged well; 'pytonisse'=witch of Endor correctly rendered; no invented content
full_chunk_0012,minimax,minimax-m2.7,4,4.4,4,4.7,False,False,False,"Good rendering of monastic content; captures themes of disorder, pride, flesh vs spirit"
full_chunk_0012,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation cuts off mid-sentence at end; some interpretive phrasings and awkward constructions
full_chunk_0013,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,Accurate throughout; minor omissions in damaged OCR passages; 'Herod' gloss slightly interpretive but defensible
full_chunk_0013,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation conveys overall meaning but paraphrases in places; OCR corruption makes exact comparison difficult
full_chunk_0013,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Generally accurate but translation ends abruptly mid-sentence; some interpretive choices rather than literal
full_chunk_0014,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,Accurate throughout; 'invincible ruler' for 'rector inuicilis' is odd but not fabrication; minor lacunae smoothed
full_chunk_0014,minimax,minimax-m2.7,2,2.8,3,3.7,False,False,False,Translation ends prematurely; [unclear] and [4 lines illegible] markers indicate significant missing content from damaged source
full_chunk_0014,minimax-v2,minimax-m2.7,2,2.8,4,4.7,True,False,False,Ending contains substantial content not clearly supported by corrupted Latin source
full_chunk_0014,opus-sweep,minimax-m2.7,4,4.4,3,3.7,False,False,False,Translation cuts off abruptly mid-sentence at 'he wh'; otherwise content is accurate
full_chunk_0014,opus-sweep,minimax-m2.7,5,4.3,4,4.7,False,False,False,Excellent faithful translation; minor truncation at end without major impact
full_chunk_0015,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate throughout; minor OCR lacunae handled honestly with [unclear]; no invented content
full_chunk_0015,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation roughly accurate but 'second cupid' is likely mis-translation of 'secunda' (second death/thing); 'a scena' rendered as 'from the stage' loses intended meaning
full_chunk_0015,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Some interpretive choices questionable; 'secundus' likely means second step not person; some sentences garbled
full_chunk_0016,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,"Faithful throughout; 'vitam alienam' slightly expanded to 'life, words, and deeds'; [unclear] honestly flags garbled OCR; no fabrications"
full_chunk_0016,minimax,minimax-m2.7,3,3.5,4,4.7,False,False,False,Reasonable interpretive translation of heavily OCR-corrupted Latin monastic critique
full_chunk_0016,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation ends mid-sentence; Latin source is heavily corrupted OCR text affecting accuracy
full_chunk_0017,public-history,claude-sonnet-4-6,3,3.0,3,3.0,False,False,False,"Opening accurate; Latin badly corrupted mid-sentence, honest [unclear] flag appropriate for untranslatable OCR damage"
full_chunk_0017,minimax,minimax-m2.7,3,3.5,4,4.7,False,False,False,Translation omits large chunk (marked by [...]) and ends abruptly with incomplete sentence; OCR artifacts in Latin make full comparison difficult
full_chunk_0017,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Solid translation of very corrupted OCR text; translator sensibly interprets garbled passages rather than leaving gaps
full_chunk_0018,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,Accurate throughout; 'plumprio'→'presumption' reasonable; minor omissions in transition phrases; [unclear] flag honest
full_chunk_0018,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Major content missing: Judas apostate episode and final region descriptions omitted; text cuts off prematurely
full_chunk_0018,minimax-v2,minimax-m2.7,2,2.8,3,3.7,True,False,False,"Freely interprets garbled OCR; 'sepe' left as 'sepe'; translation is incomplete, cuts off mid-sentence"
full_chunk_0019,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,'eccia mor infirmos cohercet' rendered as 'fear of correction' rather than 'the church'; 'arturum' read as Tartarus — both defensible in OCR context
full_chunk_0019,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Mostly accurate but 'computation' is an odd word choice; some phrases awkward
full_chunk_0019,minimax-v2,minimax-m2.7,1,1.7,1,3.5,False,False,False,Output is Latin not English; repeated same paragraph 5+ times; cuts off mid-word
full_chunk_0020,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate throughout; [unclear] flags honest gaps; no invented names/dates/content
full_chunk_0020,minimax,minimax-m2.7,4,4.4,4,4.7,False,False,False,Solid translation; captures meaning of OCR-damaged Latin on spiritual combat and the rational region
full_chunk_0020,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Good handling of garbled OCR; biblical quotes accurate; ends abruptly mid-sentence
full_chunk_0021,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,"Accurate throughout; minor liberties (e.g. 'rosaries' for 'ovarijs', 'retinue' expansion) but no invented content"
full_chunk_0021,minimax,minimax-m2.7,4,4.4,4,4.7,False,False,False,Generally faithful; some interpretive choices like 'dear principle' for 'caris principii' and 'wayfarer' for 'viator' are reasonable medieval terminology conventions.
full_chunk_0021,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Solid translation; 'principle' for principium could be more precise as 'first principle'
full_chunk_0022,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate throughout; Jerome/Bernard quotes rendered faithfully; virgins allusion correct; trailing cutoff matched
full_chunk_0022,minimax,minimax-m2.7,4,4.4,4,4.7,False,True,False,Translation is accurate and fluent overall; preamble '# Translation' should be removed for a clean translation.
full_chunk_0022,minimax-v2,minimax-m2.7,4,4.4,3,3.7,False,False,False,Mostly accurate but some awkward phrasing like 'the blind one' and 'at leisure for God'
full_chunk_0023,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,Accurate throughout; minor expansions/smoothings; 'supēt.' rendered 'proud' is conjectural but marked implicit
full_chunk_0023,minimax,minimax-m2.7,3,3.5,3,3.7,True,False,False,'tribonian' is unjustified; 'carmen' likely mistranslated; 'sequuntur' read as 'regnant'
full_chunk_0023,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation ends mid-word ('facult'); Latin source OCR corruption makes some passages difficult
full_chunk_0024,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,Accurate throughout; 'praua concupiscentia' rendered 'evil desire' (minor softening); 'rationali' region link slightly smoothed
full_chunk_0024,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Generally accurate but Latin OCR corruption makes detailed comparison difficult; some awkward phrasing like 'plant-like phantasy'
full_chunk_0024,minimax-v2,minimax-m2.7,4,4.4,3,3.7,False,False,False,"Generally accurate but ""relingue"" rendered as ""subject"" loses nuance; ending trails off mid-sentence"
full_chunk_0025,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,Accurate throughout; 'conviuctus' rendered as 'neighbor' is plausible conjecture; minor expansions but no inventions
full_chunk_0025,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Reasonable handling of heavily corrupted OCR source; general sense captured but some interpretive choices
full_chunk_0025,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Generally accurate; 'like cures like' should be 'contraria contrariis' (opposites cure opposites)
full_chunk_0026,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,cece (blind) wrongly applied to will not intellect; [unclear] honest for corrupt text; otherwise faithful
full_chunk_0026,minimax,minimax-m2.7,4,4.4,3,3.7,False,False,False,Translation is accurate but ends abruptly mid-sentence; Latin source text is corrupted/OCR-damaged
full_chunk_0026,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation captures main ideas but has garbled endings; 'canonical' for 'regularis' is slightly off
full_chunk_0027,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate throughout; 'prius/propria' rendered aptly; [unclear] at truncated final clause is honest
full_chunk_0027,minimax,minimax-m2.7,4,4.4,4,4.7,False,False,False,Solid translation of theological terminology; threefold fear correctly rendered; minor interpretive choices in 'life of light'
full_chunk_0027,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Heavy OCR corruption in source; translation captures meaning well despite textual damage
full_chunk_0028,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate and complete throughout; '[unclear]' honestly marks lacuna; no invented content
full_chunk_0028,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,OCR corruption makes assessment difficult; translation is mostly accurate but some interpretive choices
full_chunk_0028,minimax-v2,minimax-m2.7,3,3.5,4,4.7,False,False,False,Translation handles garbled OCR Latin reasonably well but cuts off mid-sentence at end
full_chunk_0029,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate and complete; Scripture/Bernard quotes correctly rendered; 'niotus' misprint handled; truncation at end noted honestly
full_chunk_0029,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Triplicis adminiculi rendered awkwardly as 'threefold fortitude'; content mostly accurate but translation cuts off mid-thought
full_chunk_0029,minimax,claude-opus-4-7,4,4.0,4,4.0,False,False,False,Generally faithful rendering of resignation/obedience passage; some loose paraphrase and minor misreadings but no invention.
full_chunk_0029,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Generally accurate; handles OCR corruption well but misses final portion of source text ending with 'nibil con'
full_chunk_0030,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate and complete throughout; abbrev./OCR expansions correct; no unsupported names or claims added
full_chunk_0030,minimax,minimax-m2.7,4,4.4,3,3.7,False,False,False,Generally accurate; slight awkwardness in 'enclosed with angels' for Latin; translation ends mid-sentence matching source truncation.
full_chunk_0030,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Good translation of damaged OCR text; minor interpretive choices like 'gentle neck' for 'cervicofeblandiarie'
full_chunk_0031,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate and complete; [unclear] markers handled honestly; minor OCR gaps rendered faithfully
full_chunk_0031,minimax,minimax-m2.7,4,4.4,3,3.7,False,False,False,Generally faithful; medieval spelling conventions preserved; ending cut off mid-sentence
full_chunk_0031,minimax-v2,minimax-m2.7,3,3.5,4,4.7,False,False,False,Generally accurate but 'Admonition I' is an editorial title not in Latin; ends mid-sentence
full_chunk_0032,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate throughout; 'adulterous Muses' and 'simple spirit' rendered well; final [unclear] honestly flags cut-off Latin
full_chunk_0032,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation ends mid-sentence; sixth consideration vague placeholder; three grades conflated; cuts off abruptly
full_chunk_0032,minimax-v2,minimax-m2.7,3,3.5,3,3.7,True,True,False,Starts with meta-preamble; 'seventh degree' not clearly in Latin; translation cuts off mid-sentence at end
full_chunk_0033,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,Accurate rendering; minor omissions/smoothings in dense scholastic passages; [unclear] correctly flagged at truncation
full_chunk_0033,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation captures general sense but skips/condenses some passages; OCR corruption in source obscures exact matching.
full_chunk_0033,minimax-v2,minimax-m2.7,3,3.5,3,3.7,True,False,False,Questionable readings: 'deceive himself' for Latin 'exigit' and 'fool for God's sake' seem mistranslated
full_chunk_0034,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate throughout; [unclear] at truncated final clause is honest; Jerome/publican/Bernard rendered correctly
full_chunk_0034,minimax,minimax-m2.7,3,3.5,2,3.5,False,False,False,Translation cuts off mid-grade; incomplete coverage of all four grades promised in text
full_chunk_0034,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation captures general meaning despite severe OCR corruption of source; some phrases slightly off but understandable.
full_chunk_0035,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,"Accurate throughout; [unclear] at truncated final line is honest flag, not hallucination"
full_chunk_0035,minimax,minimax-m2.7,3,3.5,3,3.7,True,False,False,Translation is truncated mid-sentence; ends with incomplete 'ceno' fragment
full_chunk_0035,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Multiple [unclear] markers due to corrupted OCR; some passages skipped or partially translated.
full_chunk_0036,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,"Accurate throughout; Bernard's 7 degrees, Chrysostom, Gregory, Jerome all present in Latin; terminal lacuna honestly marked [unclear]"
full_chunk_0036,minimax,minimax-m2.7,3,3.5,4,4.7,False,False,False,Footnote marker [^1] inserted without corresponding source; translation paraphrases rather than renders Latin directly
full_chunk_0036,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Generally accurate but ends abruptly mid-sentence; omits final lines about returning sinners to repentance.
full_chunk_0037,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate throughout; OCR lacunae handled well; [unclear] correctly marks cut-off sentence; 'Extus'→'sixth' intelligent
full_chunk_0037,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,OCR corruption affects Latin source; translation captures sense but beginning garbled; some awkward phrasing
full_chunk_0037,minimax,claude-opus-4-7,2,2.0,3,3.0,True,True,False,"Begins with '# Translation' preamble; multiple inversions (e.g. 'painless' for 'iniusta'), fabricated phrases."
full_chunk_0037,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation captures general meaning but misses specific accusation details from garbled Latin
full_chunk_0038,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate & complete rendering of all 8 considerations and 7th degree; minor OCR gaps handled transparently
full_chunk_0038,minimax,minimax-m2.7,2,2.8,2,3.5,True,True,False,Translation has meta-commentary preamble; contains additions like 'stony place' for calvare and 'criminal murderers' for homicide singular; many [unclear] markers indicate gaps.
full_chunk_0038,minimax-v2,minimax-m2.7,3,3.5,2,3.5,False,False,False,Non-standard 'blasphemated'; 'conceived without corruption' interpretive; sentence structure awkward in places
full_chunk_0039,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,Largely faithful; OCR cruxes handled well; 'Longaudet veritati' rendered freely but plausibly.
full_chunk_0039,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Captures gist but ends mid-sentence; interpretive phrasing like 'harsh law' for unclear Latin
full_chunk_0039,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Mostly accurate but OCR garbling causes some interpretive translations; ends mid-sentence
full_chunk_0040,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate throughout; final truncated sentence rendered as [unclear] per source cutoff; no inventions
full_chunk_0040,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation captures overall meaning but phrasing is stiff; properly signals illegible sections
full_chunk_0040,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation ends mid-sentence; 'daughters of Semiramis' likely mistranslation of biblical reference; 'cleanness' awkward for 'clementia'
full_chunk_0041,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,"Accurate throughout; Bernard citation, four degrees, Article VII all correctly rendered; no unsupported additions."
full_chunk_0041,minimax,minimax-m2.7,4,4.4,4,4.7,False,False,False,Good medieval theological rendering; 'ad oci amozem' correctly translated as love of God despite OCR corruption
full_chunk_0041,minimax-v2,minimax-m2.7,2,2.8,1,3.5,False,False,False,"Numerous Latin words left untranslated (domini, animam, accipientis, ejus, hec, dei); garbled syntax throughout; translation cuts off mid-word"
full_chunk_0042,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate and complete throughout; 'lord of Castellum' renders 'pōlctū castellensem' plausibly; final truncated line handled honestly
full_chunk_0042,minimax,minimax-m2.7,4,4.4,3,3.7,False,False,False,Handles corrupted OCR well; some interpretive choices but core meaning preserved; ends mid-sentence appropriately matching source
full_chunk_0042,minimax-v2,minimax-m2.7,3,3.5,4,4.7,False,False,False,Translation captures the overall meaning well but ends abruptly mid-sentence on scandal.
full_chunk_0043,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,"Accurate throughout; sphere-aphorism, all 5 points, Scripture quotes rendered correctly; [unclear] flag appropriate"
full_chunk_0043,minimax,minimax-m2.7,2,2.8,2,3.5,True,False,False,Source text is highly corrupted; translation paraphrases heavily and may hallucinate content like 'blessed Celano'
full_chunk_0043,minimax-v2,minimax-m2.7,1,1.7,1,3.5,True,True,False,Not a translation; only meta-commentary and internal notes about attempting to reconstruct the OCR text
full_chunk_0043,opus-sweep,minimax-m2.7,3,3.5,3,3.7,False,False,False,Latin heavily abbreviated/corrupted; some passages like trinitarian unity section appear interpretive rather than literal
full_chunk_0043,opus-sweep,minimax-m2.7,4,4.4,4,4.7,False,False,False,Good overall sense; OCR degradation in Latin makes verification difficult but translation follows text's themes faithfully
full_chunk_0044,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,"Faithful; OCR cruxes silently bridged (lentatur→laetatur, Dors→Mors, p.memro→merit); [unclear] end-truncation appropriate."
full_chunk_0044,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation is generally accurate but contains awkward phrasing like 'yesterday's penance' and 'offices of the beloved'
full_chunk_0044,minimax-v2,minimax-m2.7,3,3.5,4,4.7,False,False,False,Translation is decent but ends abruptly with 'will desc'. 'Goad of composition' likely should be compunction.
full_chunk_0045,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,"Accurate and complete; all six ignominy causes, seven pain reasons, quotations, and rhetorical passages faithfully rendered."
full_chunk_0045,minimax,minimax-m2.7,2,2.8,3,3.7,False,False,False,Lacunae for 'oblocitis' and other unreadable words; incomplete translations marked with ellipses; vague rendering of specific Latin terms
full_chunk_0045,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Generally accurate translation with minor interpretive choices; some OCR uncertainty in Latin source
full_chunk_0046,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,Accurate throughout; minor lacunae in OCR elided cleanly; 'per forte' rendered as 'by lot' is acceptable paraphrase
full_chunk_0046,minimax,minimax-m2.7,3,3.5,4,4.7,False,False,False,"Translation captures meaning well but Latin OCR is garbled; some interpretive choices questionable (e.g., 'no purity of mind' for corrupted text)"
full_chunk_0046,minimax-v2,minimax-m2.7,4,4.4,3,3.7,False,False,False,"Mostly accurate translation of the Latin on love and friendship, but cuts off mid-sentence without completing the final clause."
full_chunk_0047,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate throughout; minor OCR elisions handled well; no invented content
full_chunk_0047,minimax,minimax-m2.7,4,4.4,4,4.7,False,False,False,Translation ends mid-word; some abbreviated Latin passages interpreted reasonably but not all ambiguities resolved
full_chunk_0047,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Interpretive translation of corrupted OCR Latin; opening clause garbled but meaning captured reasonably
full_chunk_0048,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,Accurate and complete; 'sementim...pmisit' rendered loosely as 'himself as reward' but defensible; [unclear] honest
full_chunk_0048,minimax,minimax-m2.7,3,3.5,4,4.7,False,False,False,Source OCR-damaged; 'matter weighs heavily' and 'pyre of heaven' seem questionable readings
full_chunk_0048,minimax-v2,minimax-m2.7,4,4.4,3,3.7,False,False,False,Mostly accurate but ending truncated mid-word; some phrasing could be smoother
full_chunk_0049,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,Accurate throughout; [unclear] markers apt for corrupt text; Quinta/Radix vi contradiction faithfully preserved; Bernard quote well rendered.
full_chunk_0049,minimax,minimax-m2.7,5,4.3,5,4.5,False,False,False,"Excellent translation faithfully rendering the mystical treatise on empyrean contemplation, unity, and the soul's ascent"
full_chunk_0049,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Multiple lacunae marked with ellipses due to corrupted source; ends mid-sentence from cut-off Latin
full_chunk_0050,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate and complete; [unclear] at truncated final clause is honest; no invented content
full_chunk_0050,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Chinese 'Ã©Â¡Â¶Ã¥Â³Â°' (peak) appears mid-sentence; 'scholastic' truncated to 'schol'; translation ends abruptly
full_chunk_0050,minimax-v2,minimax-m2.7,1,1.7,1,3.5,True,True,False,No translation given; only meta-commentary about OCR reconstruction process
full_chunk_0051,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate throughout; [unclear] at truncated final clause is honest; no invented content
full_chunk_0051,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Some interpretive expansions like 'two eyes of the soul' not clearly in Latin; biblical paraphrasing adds content.
full_chunk_0051,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation captures general meaning but cuts off mid-sentence; some philosophical passages rendered awkwardly
full_chunk_0052,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,"Accurate, complete rendering; minor OCR lacunae handled well; zeal section correctly translated"
full_chunk_0052,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Decent rendering of very corrupted Latin; some passages unclear in both source and translation
full_chunk_0052,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Good translation overall; OCR garbling in source makes some passages difficult but translation captures sense well
full_chunk_0053,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,"Accurate throughout; Phinehas covenant, Ignatius quote, all details faithfully rendered; no additions or omissions"
full_chunk_0053,minimax,minimax-m2.7,3,3.5,4,4.7,False,False,False,Translation is broadly accurate but takes liberties with unclear Latin; 'creation' added interpretively
full_chunk_0053,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Generally faithful despite corrupted OCR source; captures themes of return to Father and three spiritual regions well
