record,translation_backend,grader,raw_faith,adj_faith,raw_fluent,adj_fluent,hallucinated,preamble,refusal,notes
full_chunk_0026,minimax-v2,minimax-m2.7,3,3.5,4,4.7,True,False,False,Translation reasonable but source OCR severely corrupted; 'mysteries of the Thousand' and 'cattle' are speculative guesses
full_chunk_0026,codex-sweep,minimax-m2.7,4,4.4,4,4.7,False,False,False,Accurate translation with [unclear] appropriately marking illegible text; fluent prose throughout
full_chunk_0027,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,"Accurate and complete; all names, dates, and content match the Latin precisely."
full_chunk_0027,minimax,minimax-m2.7,4,4.4,4,4.7,False,False,False,"Numbers show minor discrepancy: Latin 175,658 warriors vs translation 175,455; final sentence cuts off incomplete"
full_chunk_0027,minimax-v2,minimax-m2.7,4,4.4,3,3.7,False,False,False,Translation is mostly faithful to Latin source; minor awkward phrasing in English in some sentences.
full_chunk_0028,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate throughout; [unclear] markers честно flag damaged/illegible text; 'elector' rendered as [unclear] acceptable
full_chunk_0028,minimax,minimax-m2.7,1,1.7,1,3.5,True,True,False,"Translation is an analytical commentary on OCR text, not a translation. Contains extensive preamble, translator's voice, and interpretive analysis beyond the Latin."
full_chunk_0028,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation ends mid-sentence; 'reddidit' parsed awkwardly as 'refined through laws'; OCR garbling complicates assessment
full_chunk_0029,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,Solid rendering; margin glosses faithfully translated; minor omissions/paraphrases in vision speech; 'astiu' left vague; opening verse slightly compressed
full_chunk_0029,minimax,minimax-m2.7,2,2.8,2,3.5,True,True,False,'Boundaries' invented for proper noun Grunisa; place names misread as common words; rough draft with many gaps
full_chunk_0029,minimax-v2,minimax-m2.7,3,3.5,4,4.7,False,False,False,Competent handling of garbled OCR Latin; interpretive choices on difficult passages are reasonable but some nuances lost
full_chunk_0030,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Non-textual placeholder; no Latin to compare against; honest acknowledgment of illegible source.
full_chunk_0030,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Numerus confusion: Latin says 8000 Gauls came but 10000 survived—translation reverses to 8000/10000
full_chunk_0030,minimax-v2,minimax-m2.7,4,4.4,3,3.7,False,False,False,Translation captures main narrative but OCR artifacts in Latin source limit full fidelity assessment
full_chunk_0031,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,"Accurate throughout; numbers, names, dukes list, Wasthald/Hunnibald years all correctly rendered."
full_chunk_0031,minimax,minimax-m2.7,3,3.5,4,4.7,False,False,False,Generally accurate but 'Sicambri' rendered inconsistently; 'Iobeo' appears invented rather than translated from Latin source
full_chunk_0031,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Minor interpretive choices in 'fec' and 'conspirare'; 'fec' could mean 'I will do' rather than 'I shall not kill'.
full_chunk_0032,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Complete and accurate throughout; 'dominicae natiuitatis 382' sensibly read as ante Christum to match chronological context.
full_chunk_0032,minimax,minimax-m2.7,4,4.4,3,3.7,False,False,False,"Translation cuts off mid-sentence, ending at 'heads of fam'; 'exteros' rendered as 'foreign' is questionable"
full_chunk_0032,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Generally accurate translation; minor interpretive choices like 'Civitas' for 'Cithenanos' are reasonable
full_chunk_0033,public-history,claude-sonnet-4-6,3,3.0,3,3.0,False,False,False,"Main text accurate; large OCR-garbled pontifex repetition block in Latin skipped/unmarked; 'serebantur' rendered as 'said to have fallen' (conjecture, acceptable)"
full_chunk_0033,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation captures general meaning but has many gaps marked with ellipses and ends abruptly mid-sentence
full_chunk_0033,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Good quality translation; 'Cispadan' for 'Cisrhenanos' is a minor interpretive choice in place name rendering
full_chunk_0034,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,"Non-textual placeholder; no Latin to assess, English correctly defers to source image."
full_chunk_0034,minimax,minimax-m2.7,4,4.4,3,3.7,False,True,False,Translation is mostly accurate but 'nongenti triginra' rendered as 390 instead of 930; some interpretive liberties
full_chunk_0034,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,"Minor historical gloss: 'Attila' in Latin is 'Atila' (Attila), 'Hunnos' (Huns) correctly rendered."
full_chunk_0035,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Complete and accurate throughout; marginal glosses rendered faithfully; [unclear] marks reserved for Greek/German terms.
full_chunk_0035,minimax,minimax-m2.7,4,4.4,4,4.7,False,False,False,Generally accurate; Latin OCR errors handled well; ending appears slightly truncated.
full_chunk_0035,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation ends abruptly mid-sentence; final portion missing from output
full_chunk_0036,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Non-textual placeholder; no Latin to evaluate against.
full_chunk_0036,minimax,minimax-m2.7,4,4.4,4,4.7,False,False,False,Accurate translation of Merodacus's reign; name spelled 'Merdacus' vs Latin 'Merodacus' is acceptable variant
full_chunk_0036,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation ends abruptly mid-word; 'Marius' identification may be historically confused; 'octoginta' rendered as 'eight thousand' is interpretive
full_chunk_0037,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,"Accurate and complete throughout; 'per grym' left as [unclear], 'cc.l.i' rendered 251 BC—all defensible"
full_chunk_0037,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,'centurions' mistranslates 'gentis robur' (nation's strength); some phrasing is awkward
full_chunk_0037,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Accurate translation overall; slight interpretive choices (Caffandri→Chlodio) are reasonable given OCR damage
full_chunk_0038,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Non-textual placeholder; no Latin to evaluate against.
full_chunk_0038,minimax,minimax-m2.7,4,4.4,4,4.7,False,False,False,Translation accurate overall; 'Frici' rendered as 'Fredegundis' may misidentify the leader by two centuries
full_chunk_0038,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Ends mid-sentence; 'Culmachus' for 'Colmaqus' is interpretive; 'Thuringians' for 'Dorineis' is reasonable
full_chunk_0039,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate throughout; [unclear] marks genuinely obscure passages; marginal glosses faithfully rendered as italicised notes
full_chunk_0039,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Opening 'death of the Franks' likely mistranslates garbled Latin; major unclear passages properly marked
full_chunk_0039,minimax-v2,minimax-m2.7,3,3.5,3,3.7,True,False,False,Mentions 'Valentinian' which is absent from Latin; possible conflation with later historical material not in source
full_chunk_0040,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,"Accurate and complete throughout; all names, dates, figures match Latin; no unsupported claims added"
full_chunk_0040,minimax,minimax-m2.7,2,2.8,3,3.7,False,False,False,Heavily corrupted Latin source; translation has many bracketed uncertainties and fragments.
full_chunk_0040,minimax-v2,minimax-m2.7,2,2.8,3,3.7,False,False,False,"Major omissions: 'pacta' terms, tribute details, Meuse geography missing; 'ancoru' mistranslated as 'anchorite'"
full_chunk_0040,codex-sweep,minimax-m2.7,3,3.5,2,3.5,False,False,False,Awkward phrasing throughout; 'preparing to be impelled' and 'by the ministry of demons she procured' are stilted. The garbled OCR Latin makes assessment difficult but overall meaning is conveyed.
full_chunk_0041,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,Mostly accurate; margin notes translated faithfully; 'eleven' for Clodius correct but Latin col. note says '17'—minor inconsistency noted
full_chunk_0041,minimax,minimax-m2.7,2,2.8,3,3.7,True,True,False,Latin text is heavily corrupted at start; translation makes uncertain guesses like 'middle of good men'
full_chunk_0041,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation is mostly accurate but awkward in places; 'honore natus' rendered imprecisely as 'born in honor of the human race'
full_chunk_0042,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,"Accurate throughout; Slavs rendered from Selaui, Vistula from Istula, all figures/names match Latin precisely"
full_chunk_0042,minimax,minimax-m2.7,4,4.4,4,4.7,False,False,False,Translation cuts off mid-sentence at 'for the place'; content appears accurate to Latin
full_chunk_0042,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,'Surrendered the patch' for 'dedere pedaculum' is dubious; likely corrupted source text makes some passages interpretive rather than faithful
full_chunk_0043,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,Solid throughout; 'suspectae' rendered [unclear] once; marginal notes faithfully translated; truncation at end matches Latin cutoff
full_chunk_0043,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,"Translation accurate for content covered but truncates mid-passage; omits Richimer's war with Romans/Gauls, Nerua's death, Trajan's accession, and Richimer's own death."
full_chunk_0043,minimax-v2,minimax-m2.7,3,3.5,4,4.7,False,False,False,Translation ends mid-sentence; OCR corruption in Latin source makes some readings speculative
full_chunk_0044,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate throughout; marginal glosses rendered as headers; [unclear] gap honestly marked; numbers and names correct
full_chunk_0044,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,"Translation is largely faithful but struggles with OCR-corrupted proper nouns (Cifrhenanus, Nirioner, Frano); some interpretive choices may be wrong"
full_chunk_0044,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Accurate acknowledgment that source is severely corrupted OCR; no translation attempted
full_chunk_0045,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,Core narrative accurate; [unclear] flags correctly mark garbled OCR gaps; duplicate passage rendered once; Phirisia transition elided but flagged
full_chunk_0045,minimax,minimax-m2.7,4,4.4,4,4.7,False,False,False,Translation is mostly accurate; handles corrupted source well. Minor: 'Thuringians' for 'Doringis' and truncation at chunk end.
full_chunk_0045,minimax-v2,minimax-m2.7,3,3.5,3,3.7,True,False,False,Names Faganus/Diuvianus changed to Fugacius/Damianus without justification; text cuts off mid-sentence
full_chunk_0046,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,Mostly accurate; 'medium bonorum' rendered as 'half' (plausible); 'sepeliatur vnius' (buried alive) slightly uncertain; minor syntax smoothing throughout
full_chunk_0046,minimax,minimax-m2.7,4,4.4,3,3.7,False,False,False,Mostly accurate; 'indictione' mistranslated as 'year of his age' vs proper time reckoning
full_chunk_0046,minimax-v2,minimax-m2.7,3,3.5,4,4.7,False,False,False,OCR damage in Latin; translator makes reasonable conjectures but 'magnifice' as 'magnanimously' is semantically off
full_chunk_0047,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,Accurate overall; marginal notes faithfully rendered; garbled passages marked [unclear]; 'Thuringians' for Doringi fine
full_chunk_0047,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Unclear renderings: [cross?] placeholder and 'the sign remained' obscure meaning; prose occasionally awkward
full_chunk_0047,minimax-v2,minimax-m2.7,2,2.8,3,3.7,False,False,False,Many ellipses mark missing translations; 'magnificantly' misspelled; OCR errors left unresolved
full_chunk_0048,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,"Solid rendering; [unclear] markers honest; 'Dorigis/Doringi' rendered as Thuringians twice, minor lacunae noted"
full_chunk_0048,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation cuts off mid-sentence; 'hostiley' is non-standard English; 'Terracina' likely error for 'Tarraconensis'
full_chunk_0048,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,"Accurate translation with proper names; Moselle, Resa, and Terraconia rendered correctly"
full_chunk_0049,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,Solid rendering; 'gulas' rendered '[groves?]' plausible; marginal/structural dups handled; 'apto' gaps marked honestly
full_chunk_0049,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Pronoun error: 'he was the mother of Constantine' should be 'she'; OCR damage led to 'Texton area' conjecture
full_chunk_0049,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Generally accurate translation; some interpretive choices in OCR-corrupted passages are reasonable but unverifiable
full_chunk_0050,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Non-textual placeholder; no claims made
full_chunk_0050,minimax,minimax-m2.7,3,3.5,4,4.7,False,False,False,Opening Latin garbled and paraphrased; name handling 'Dorineus' as 'Thuringia' is interpretive but reasonable
full_chunk_0050,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Translation is largely faithful; names vary slightly (Adcibertus vs Aldebertus); text cuts off mid-sentence
full_chunk_0051,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,Accurate throughout; minor omissions in idol-temple passage; [unclear] flags honest gaps; no invented content
full_chunk_0051,minimax,minimax-m2.7,2,2.8,3,3.7,True,False,False,"English adds substantial content about King Clodomir, Rhine departure, and dates not present in Latin chunk"
full_chunk_0051,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Dorineorum/Dorini translated as Danes; text truncates mid-word at end; generally accurate but liberties taken
full_chunk_0052,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Non-textual placeholder; no Latin to evaluate against.
full_chunk_0052,minimax,minimax-m2.7,5,4.3,5,4.5,False,False,False,"Excellent translation; Doringi correctly rendered as Thuringians, geographic terms accurately placed, conditions accurately conveyed."
full_chunk_0052,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,"Translation is mostly accurate but chunk ends abruptly, cutting off mid-sentence before Latin's completion"
full_chunk_0053,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,Mostly accurate; minor omissions in garbled passages rendered as [unclear]; 'brothel-camps' for lupanaria defensible if odd
full_chunk_0053,minimax,minimax-m2.7,4,4.4,4,4.7,False,False,False,Good translation overall; some proper names vary in transliteration (e.g. Durehard/Hurhubert) but meaning is preserved
full_chunk_0053,minimax-v2,minimax-m2.7,2,2.8,3,3.7,False,False,False,"Multiple numeral errors: 814 instead of 741, 752 instead of 741, and 444 instead of 336 for Clodomir's death year"
