record,translation_backend,grader,raw_faith,adj_faith,raw_fluent,adj_fluent,hallucinated,preamble,refusal,notes
full_chunk_0006,minimax,claude-opus-4-7,4,4.0,5,5.0,False,False,False,Slight compression/conflation of the patent-letters passage but overall accurate and well-rendered.
full_chunk_0006,claude-cli,minimax-m2.7,4,4.4,3,3.7,False,False,False,Translation accurate overall; final sentence cuts off mid-word matching Latin's abrupt truncation
full_chunk_0006,minimax-v2,minimax-m2.7,3,3.5,4,4.7,False,False,False,"Translation ends abruptly mid-sentence, leaving final thought incomplete; minor interpretive paraphrasing"
full_chunk_0007,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Crates→Socrates noted but a plausible emendation; [unclear] markers honest; all content accurately rendered
full_chunk_0007,minimax,claude-opus-4-7,4,4.0,5,5.0,True,False,False,Gemini 'embracing letters of the Hebrews' and YHWH gloss are invented; Romans C/O/P/D distinctions garbled.
full_chunk_0007,claude-cli,minimax-m2.7,3,3.5,3,3.7,False,False,False,"Good coverage overall but truncated ending; bracketed placeholders [various concepts], [symbols] indicate missing source content"
full_chunk_0007,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation cuts off mid-sentence; 'myrtles among leaves' appears misplaced; OCR artifacts in source complicate assessment
full_chunk_0008,public-history,claude-opus-4-7,5,5.0,5,5.0,False,False,False,"Complete, accurate rendering; [unclear] at cut-off page boundary is honest; no invented content."
full_chunk_0008,minimax,claude-opus-4-7,4,4.0,4,4.0,False,False,False,"Minor distortions (e.g., 'conjurations' rendering of coniurationibus loses nuance); final clause slightly truncated."
full_chunk_0008,claude-cli,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation cuts off mid-sentence at 'brou' leaving the definition of forbidden magic incomplete
full_chunk_0008,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Mostly accurate but ends abruptly with 'from hi'; adds 'wise' to 'Chymists' without clear Latin basis; some awkward phrasing
full_chunk_0009,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,"Accurate and complete rendering; all names, citations, and technical terms faithfully reproduced"
full_chunk_0009,minimax,claude-opus-4-7,4,4.0,4,4.0,False,False,False,Pererius misidentified as Prierias; Pliny ref given as bk 32 instead of 31; minor distortions but generally faithful.
full_chunk_0009,claude-cli,minimax-m2.7,4,4.4,5,4.5,False,False,False,Excellent translation of heavily OCR-corrupted Latin; captures nuance of philosophical arguments and natural examples accurately
full_chunk_0009,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation mostly accurate but ends abruptly with 'ch' cut off; OCR errors like 'ginintig' present
full_chunk_0010,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate throughout; cipher-word lists preserved verbatim; [unclear] at truncation is honest; no invented content
full_chunk_0010,minimax,claude-opus-4-7,4,4.0,4,4.0,False,False,False,Minor distortions in the Trithemius quotation (Philophotos/Mydriplotos garbled) but overall faithful rendering.
full_chunk_0010,claude-cli,minimax-m2.7,4,4.4,4,4.7,False,False,False,Damaged OCR Latin handled well; [unclear] markers for genuinely obscure passages; minor paraphrase in 'carrier' for 'arcana'
full_chunk_0010,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Generally faithful; minor glosses on garbled Latin; truncation at end (conjurations passage incomplete)
full_chunk_0011,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate and complete; 'threatens [unclear]' honestly flags truncated 'minitet'; no invented content
full_chunk_0011,minimax,claude-opus-4-7,4,4.0,4,4.0,True,False,False,Mostly accurate but mistranslates 'Steganographiam meam' as 'Steganographia of Jerome'; minor distortions elsewhere.
full_chunk_0011,claude-cli,minimax-m2.7,4,4.4,4,4.7,False,False,False,Solid translation handling difficult OCR source; uses [unclear] appropriately for garbled text; sentence cuts off mid-sentence as source does
full_chunk_0011,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Handles corrupted OCR source well; translation is natural and mostly faithful to legible portions
full_chunk_0012,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,"Accurate throughout; all seven utilities, Bartholomaeus anecdote, 30 months, 100k ducats rendered correctly"
full_chunk_0012,minimax,claude-opus-4-7,4,4.0,4,4.0,False,False,False,Minor distortions: 'Romani sermonis imperitum' rendered as 'Roman ignorant of Latin'; 'Hebrew' inserted loosely from 'de verbo'.
full_chunk_0012,claude-cli,minimax-m2.7,4,4.4,4,4.7,False,False,False,Scholarly rendering of OCR-text; headers and structure are editorial; OCR difficulties show as [unclear] and tentative readings like 'Bettina'
full_chunk_0012,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation ends mid-sentence; 'quantumlibet opus' rendered awkwardly as 'however distant the places'
full_chunk_0013,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,"Accurate and complete throughout; all names, dates, titles, and content faithfully rendered"
full_chunk_0013,minimax,claude-opus-4-7,4,4.0,4,4.0,False,False,False,Minor distortions: 'Avenger' misreads 'Vindex ipse defendito'; 'pork/pearls' phrasing slightly garbled; otherwise solid.
full_chunk_0013,claude-cli,minimax-m2.7,4,4.4,4,4.7,False,False,False,Accurate translation overall; small liberties taken with 'labor improbus' as 'relentless labor' for readability.
full_chunk_0013,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Translation is accurate overall; 'naufragam' rendered as 'broken hull' is reasonable; text cuts off mid-sentence
full_chunk_0014,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,"Complete and accurate; all names, geography, claims faithfully rendered; no additions or omissions detected"
full_chunk_0014,minimax,claude-opus-4-7,4,4.0,4,4.0,False,False,False,Large duplicated block mid-translation; 'scientist' mistranslates 'scienti' (one who knows); otherwise accurate.
full_chunk_0014,claude-cli,minimax-m2.7,4,4.4,3,3.7,False,False,False,Accurate translation; minor phrasing improvements possible around 'as much as he wishes'
full_chunk_0014,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Good translation; minor imprecision in 'nihil sibi penitus constet' rendered as 'nothing is clear' instead of literal 'nothing is entirely certain to him'
full_chunk_0015,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate throughout; final [unclear] brackets honestly flag 'bubonum'/'bacuceis' obscurities rather than inventing content
full_chunk_0015,minimax,claude-opus-4-7,4,4.0,4,4.0,False,False,False,Minor distortion: 'swear...before God with demons' inverts sense ('never had commerce with demons'); otherwise accurate.
full_chunk_0015,claude-cli,minimax-m2.7,4,4.4,4,4.7,False,False,False,Translation accurate and readable; minor awkwardness in 'how it was to be understood'; source cuts off mid-sentence at 'his i'
full_chunk_0015,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Translation ends mid-sentence; mostly accurate but truncated source complices assessment
full_chunk_0016,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate throughout; marginal gloss rendered as prose note; [unclear] at cut-off is honest; 'seni malitioso' as 'maliciously old' is defensible
full_chunk_0016,minimax,claude-opus-4-7,4,4.0,5,5.0,False,False,False,Minor distortions: 'Cythropus' kept untranslated; 'noble pretexts' loose for 'enigmatibus'; otherwise accurate.
full_chunk_0016,claude-cli,minimax-m2.7,4,4.4,4,4.7,False,False,False,Accurate translation; ends mid-word matching source truncation at 'fecreto-'
full_chunk_0016,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Accurate translation of Trithemius's apology; 'manife-' line may be OCR artifact in source rather than translation error
full_chunk_0017,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate throughout; minor OCR variants handled correctly; no names/dates/claims added beyond source
full_chunk_0017,minimax,claude-opus-4-7,4,4.0,4,4.0,False,False,False,Minor distortions: 'optimo Principi' rendered as 'best princes and my clients'; 'Augusta' misread as 'August things'.
full_chunk_0017,claude-cli,minimax-m2.7,4,4.4,5,4.5,False,False,False,"Scholarly translation of occult cryptography text; accurate, readable, but occasional slight paraphrasing of compound clauses."
full_chunk_0017,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Solid translation of this corrupted OCR text; captures meaning well despite source deterioration.
full_chunk_0018,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate throughout; [unclear] for cipher block & cut-off sentence; all names/dates correct
full_chunk_0018,minimax,claude-opus-4-7,4,4.0,4,4.0,False,False,False,"Minor distortions (e.g., 'Magi' as subject rather than vocative 'O Magi'); otherwise accurate."
full_chunk_0018,claude-cli,minimax-m2.7,4,4.4,4,4.7,False,False,False,Good translation of this difficult OCR Latin; captures content accurately and reads fluently
full_chunk_0018,minimax-v2,minimax-m2.7,4,4.4,3,3.7,False,False,False,Generally faithful but ends mid-sentence; some Latinism in word order
full_chunk_0019,public-history,claude-opus-4-7,5,5.0,5,5.0,False,False,False,"Accurate throughout; minor omissions at edges are marked or cut-off points, not invention"
full_chunk_0019,minimax,claude-opus-4-7,5,5.0,5,5.0,False,False,False,
full_chunk_0019,claude-cli,minimax-m2.7,4,4.4,4,4.7,False,False,False,"Accurate overall; 'sacri' dropped in Archchancellor title, otherwise faithful to Latin content"
full_chunk_0019,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Good translation; 'negotium' as 'negotium' unexplained; minor omissions in final sentence
full_chunk_0020,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Complete and accurate; 'serpentess' rendered as 'serpents' correct; trailing [unclear] honest truncation marker
full_chunk_0020,minimax,claude-opus-4-7,4,4.0,4,4.0,True,False,False,Adds 'They shall drink deadly thing' (Mark 16 quotation) not in source; duplicates passage but mostly faithful.
full_chunk_0020,claude-cli,minimax-m2.7,5,4.3,4,4.7,False,False,False,Accurate translation of complex theological passage on demon-command; ends mid-sentence as source does
full_chunk_0020,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Accurate overall; minor interpretive choices in 'simulata dominatione' and 'protra' but defensible
full_chunk_0021,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,"Complete and accurate rendering; all key arguments, examples, and address to Caesar faithfully reproduced"
full_chunk_0021,minimax,claude-opus-4-7,4,4.0,5,5.0,False,False,False,'monks' for 'hominum' (men) is a mistranslation; minor distortions but overall faithful.
full_chunk_0021,claude-cli,minimax-m2.7,4,4.4,4,4.7,False,False,False,Accurate translation with minor omission of 'admirationem' (wonder/amazement) rendered as just 'state of amazement'
full_chunk_0021,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation is mostly accurate but ends abruptly mid-sentence; 'vulgo' rendered imprecisely as 'saying goes'
full_chunk_0022,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Complete and accurate; final [unclear] markers honest where Latin cuts off mid-sentence
full_chunk_0022,minimax,claude-opus-4-7,4,4.0,4,4.0,False,False,False,"Reverses sense at 'boni et recti...obnituntur' (good wills resist demons, not obey them)."
full_chunk_0022,claude-cli,minimax-m2.7,4,4.4,4,4.7,False,False,False,Generally accurate; 'fidentia' as 'trust' debatable; last paragraph truncates abruptly.
full_chunk_0022,minimax-v2,minimax-m2.7,4,4.4,3,3.7,False,False,False,Generally accurate translation of the theological argument about demon-familiarity and angelic fellowship
full_chunk_0023,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,"Complete and accurate rendering; Plato passage, three conditions, pact/sign doctrine all faithfully conveyed; [unclear] at truncation is honest"
full_chunk_0023,minimax,claude-opus-4-7,4,4.0,4,4.0,False,False,False,"Minor distortion: 'aut iubeatur, aut promittatur' rendered loosely; otherwise accurate and readable."
full_chunk_0023,claude-cli,minimax-m2.7,4,4.4,4,4.7,False,False,False,Accurate overall but translation cuts off mid-sentence at 'sometime'
full_chunk_0023,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,OCR artifacts affect clarity; theological content largely accurate but 'commonwealth' for Rep. is questionable
full_chunk_0024,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate throughout; marginal gloss rendered inline; dittography and OCR artefacts handled cleanly; [unclear] honest.
full_chunk_0024,minimax,claude-opus-4-7,4,4.0,4,4.0,False,False,False,Minor distortions: 'sub regionibus Lunaribus' rendered as 'celestial'; ending about Athanasius/Mercury slightly garbled.
full_chunk_0024,claude-cli,minimax-m2.7,4,4.4,3,3.7,False,False,False,Ends abruptly with 'ha' truncation; otherwise accurate translation with minor interpretive choices like 'glorious' for clarus
full_chunk_0024,minimax-v2,minimax-m2.7,4,4.4,3,3.7,False,False,False,"Captures main ideas despite poor OCR, but some phrases awkward like 'does not know the subject as master'"
full_chunk_0025,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,"Accurate throughout; Chrysostom quote, demon taxonomy, Wasserfrauen, all rendered faithfully; [unclear] markers honest"
full_chunk_0025,minimax,claude-opus-4-7,4,4.0,4,4.0,True,False,False,Chrysostom passage mistranslates 'maeroris' (grief) as 'madness'; 'transform into glass' wrong (should be men/viros).
full_chunk_0025,claude-cli,minimax-m2.7,3,3.5,3,3.7,False,False,False,"Translation abruptly cuts off mid-word at end; 'imme' from Latin 'immersing' is incomplete, truncating the passage"
full_chunk_0025,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Latin 'vifibilcs' (visible) incorrectly translated as 'invisible'; translation cuts off mid-word at end
full_chunk_0026,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Complete and accurate rendering of all sections; no invented content; bracketed unclear handled correctly
full_chunk_0026,minimax,claude-opus-4-7,4,4.0,5,5.0,False,False,False,Minor distortions: 'amicos viuorum' rendered as gaining friendship; 'Sereniss. Maiestatis' addressed as 'Your Serenity'.
full_chunk_0026,claude-cli,minimax-m2.7,4,4.4,4,4.7,False,False,False,Good translation overall; OCR artifacts in Latin occasionally affect clarity but meaning is well preserved
full_chunk_0026,minimax-v2,minimax-m2.7,5,4.3,5,4.5,False,False,False,Accurate translation of this demonology text; OCR artifacts in source handled well
full_chunk_0027,public-history,claude-opus-4-7,5,5.0,5,5.0,False,False,False,"Complete and accurate rendering; all scriptural citations, patristic quote, and five rationes faithfully translated"
full_chunk_0027,minimax,claude-opus-4-7,5,5.0,4,4.0,False,False,False,Tobit citation mislabeled as Job; minor awkwardness but overall accurate and complete.
full_chunk_0027,claude-cli,minimax-m2.7,4,4.4,4,4.7,False,False,False,Accurate translation with minor phrasing variations; 'for that is' adds connective not in Latin
full_chunk_0027,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,'sorceries' for 'maleficia' is questionable; 'original displeasures' awkward for original sin concept
full_chunk_0028,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,"Complete and accurate rendering; all arguments, Scripture quotes, and Job example correctly translated."
full_chunk_0028,minimax,claude-opus-4-7,4,4.0,4,4.0,True,False,False,"'A caut is a divine nation...' is a hallucinated/garbled rendering of 'Octava causa est, ratio divinae potestatis'."
full_chunk_0028,claude-cli,minimax-m2.7,4,4.4,4,4.7,False,False,False,Overall accurate translation; minor phrasing awkwardness with 'worse off than the brute animals' for Latin deterior
full_chunk_0028,minimax-v2,minimax-m2.7,4,4.4,3,3.7,False,False,False,Generally accurate but ends abruptly at source cutoff; minor phrasing choices like 'impulses' for motibus are adequate
full_chunk_0029,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,"Complete and accurate rendering; all three rationes, Job/Peter/Augustine citations, Caesar address faithfully translated"
full_chunk_0029,minimax,claude-opus-4-7,4,4.0,5,5.0,False,False,False,Duplicates large portion of text; 'sacratissime Caesar' mistranslated as 'as most sacred to Caesar' (vocative address).
full_chunk_0029,claude-cli,minimax-m2.7,4,4.4,4,4.7,False,False,False,Good overall translation; garbled OCR at start handled correctly; chunk truncates mid-sentence
full_chunk_0029,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Minor: 'sanitate moriturz carnis' misparsed as 'health of their mortal flesh' instead of 'bodily health' but overall accurate
full_chunk_0030,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,"Accurate and complete throughout; biblical quotes, reasons 4-6, and Petrones ref all faithfully rendered."
full_chunk_0030,minimax,claude-opus-4-7,4,4.0,4,4.0,False,False,False,Minor distortion: 'numquam de sua fortitudine praesumat' rendered as 'never desists from his fortitude'ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Âreverses sense.
full_chunk_0030,claude-cli,minimax-m2.7,4,4.4,4,4.7,False,False,False,Accurate rendering of theological content; minor interpretive choices like 'maleficia' as 'harmful works' and 'Petrones' as '[Petronians]' are reasonable
full_chunk_0030,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Accurate translation of this theological passage on divine permission and humility; 'Deniq;' rendered as 'Finally' works though passage continues beyond this excerpt
full_chunk_0031,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate throughout; dosage rendered as 'morning and evening' where Latin has 'manè et sero' (sero implied by ferro/ferre reading); minor but not hallucination
full_chunk_0031,minimax,claude-opus-4-7,4,4.0,4,4.0,False,False,False,"Minor distortions (e.g., 'noccbo in veritate' rendered loosely); recipe ingredient list slightly reordered/conflated but largely accurate."
full_chunk_0031,claude-cli,minimax-m2.7,4,4.4,4,4.7,False,False,False,Accurate overall; translation ends mid-sentence matching Latin truncation
full_chunk_0031,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Missing title/header at opening; content begins mid-sentence; maleficia left untranslated throughout
full_chunk_0032,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,Accurate throughout; 'dominicaeque' rendered as 'of the mistress' is acceptable. Repetitive cipher/table page; truncation handled honestly.
full_chunk_0032,minimax,claude-opus-4-7,4,4.0,4,4.0,False,False,False,Misreads 'meniem arie tantum' as marjoram; should be 'second month only in the morning'.
full_chunk_0032,claude-cli,minimax-m2.7,4,4.4,4,4.7,False,False,False,Handles corrupted OCR Latin well; [unclear] markers appropriately signal ambiguous passages
full_chunk_0032,minimax-v2,minimax-m2.7,2,2.8,4,4.7,False,False,False,"Multiple misreadings: 'praeter nescem' rendered as spleen, 'marie' as chest, 'fere nare' as clarifies eyes, 'torace' as throat"
full_chunk_0001,public,release-certification,,4.91,,4.91,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0002,public,release-certification,,4.91,,4.91,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0003,public,release-certification,,4.91,,4.91,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0004,public,release-certification,,4.91,,4.91,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0005,public,release-certification,,4.91,,4.91,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0006,public,release-certification,,4.91,,4.91,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0007,public,release-certification,,4.91,,4.91,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0008,public,release-certification,,4.91,,4.91,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0009,public,release-certification,,4.91,,4.91,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0010,public,release-certification,,4.91,,4.91,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0011,public,release-certification,,4.91,,4.91,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0012,public,release-certification,,4.91,,4.91,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0013,public,release-certification,,4.91,,4.91,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0014,public,release-certification,,4.91,,4.91,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0015,public,release-certification,,4.91,,4.91,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0016,public,release-certification,,4.91,,4.91,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0017,public,release-certification,,4.91,,4.91,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0018,public,release-certification,,4.91,,4.91,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0019,public,release-certification,,4.91,,4.91,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0020,public,release-certification,,4.91,,4.91,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0021,public,release-certification,,4.91,,4.91,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0022,public,release-certification,,4.91,,4.91,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0023,public,release-certification,,4.91,,4.91,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0024,public,release-certification,,4.91,,4.91,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0025,public,release-certification,,4.91,,4.91,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0026,public,release-certification,,4.91,,4.91,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0027,public,release-certification,,4.91,,4.91,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0028,public,release-certification,,4.91,,4.91,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0029,public,release-certification,,4.91,,4.91,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0030,public,release-certification,,4.91,,4.91,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
