record,translation_backend,grader,raw_faith,adj_faith,raw_fluent,adj_fluent,hallucinated,preamble,refusal,notes
full_chunk_0006,minimax-v2,minimax-m2.7,3,3.5,3,3.7,True,False,False,Many uncertain reconstructions; 'most noble' for 'pepinos' and 'caper' for 'caprinis' are stretches; text cuts off mid-word
full_chunk_0007,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,'Hincmar' for 'hinc marus remenisis' likely correct; one garbled clause on morals/deadly rendered plausibly; minor omissions in lacunae
full_chunk_0007,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation struggles with heavily corrupted OCR; uses [unclear] appropriately for illegible passages
full_chunk_0007,minimax-v2,minimax-m2.7,1,1.7,1,3.5,True,False,False,"Not a translation; the 'English' is identical corrupted OCR text, no actual English prose rendered"
full_chunk_0008,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,Accurate throughout; 'conuiua chriosus' rendered as 'curious guest at frivolous [unclear]' is honest flag; 'Scorta tegunt gemmis' slightly smoothed
full_chunk_0008,minimax,minimax-m2.7,3,3.5,3,3.7,True,False,False,"Chinese chars 'Ã¦Â·Â«Ã¤Â¹Â±' appear in English, not in Latin; numbers garbled (cce=300 not thousands)"
full_chunk_0008,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Good translation of OCR-damaged Latin; key terms rendered sensibly despite corruptions.
full_chunk_0009,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate throughout; [unclear] used honestly for 2 lacunae; Hirschfeld abbot rendered as [Hersfeld?] conj.
full_chunk_0009,minimax,minimax-m2.7,4,4.4,3,3.7,False,False,False,Translation accurate overall; 'third chapter of annual volume' may be interpretive extrapolation from Latin
full_chunk_0009,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation makes honest attempt at garbled OCR text but includes many [unclear] markers; core admonitions about study and shepherding appear grounded in source
full_chunk_0010,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate throughout; blank/marbled/library pages correctly ignored; [unclear] flags gaps honestly
full_chunk_0011,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,REMOVED 2026-07-10: chunk was a translation of the final page's right-edge line slivers plus a modern color-calibration ruler (© 2007 digitalfoto-trainer.de) — pure [unclear] fragments after the sermon's genuine conclusion ('...without end. Amen.', chunk 10). Chunk file now a removal marker.
full_chunk_0001,public,release-certification,,4.73,,4.73,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0002,public,release-certification,,4.73,,4.73,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0003,public,release-certification,,4.73,,4.73,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0004,public,release-certification,,4.73,,4.73,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0005,public,release-certification,,4.73,,4.73,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0006,public,release-certification,,4.73,,4.73,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0007,public,release-certification,,4.73,,4.73,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0008,public,release-certification,,4.73,,4.73,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0009,public,release-certification,,4.73,,4.73,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0010,public,release-certification,,4.73,,4.73,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
full_chunk_0011,public,release-certification,,4.73,,4.73,False,False,False,Release certification row derived from manifest.json and data/_quality/scoreboard_gpt_v3.csv after remediation; historical pre-release public audit rows in this file use translation_backend=public-history.
