record,translation_backend,grader,raw_faith,adj_faith,raw_fluent,adj_fluent,hallucinated,preamble,refusal,notes
full_chunk_0010,minimax,minimax-m2.7,4,4.4,4,4.7,False,False,False,Accurate translation overall; slight interpretive choices like '101' for Trajan's year given garbled Latin
full_chunk_0010,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,True,False,Minor date discrepancy (101/103 vs 101 or 103); 'signs' for insignia slightly odd; otherwise accurate
full_chunk_0011,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate and complete rendering; [unclear] at cut-off is honest; 'dooctus' typo in Latin silently corrected
full_chunk_0011,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Mostly accurate; 'about eight' for tragedies is a guess from OCR garble; final verses for last two entries missing
full_chunk_0011,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,True,False,"Translation is mostly accurate but ends mid-sentence; some incipit translations are questionable (e.g., 'Sic pelam mater optima ipse' as 'Sic pelam mater optima ipse'); year 81 for Domitian seems historically off but may reflect corrupted source."
full_chunk_0012,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,Very accurate; 'expenses' for 'magnis sudoribus expensis' slightly loose; 'half-blind' apt for caecutientium; minor smoothing throughout
full_chunk_0012,minimax,minimax-m2.7,4,4.4,3,3.7,False,False,False,Translation cuts off mid-sentence at the end; otherwise faithful to source text
full_chunk_0012,minimax-v2,minimax-m2.7,3,3.5,4,4.7,True,False,False,"Subject misidentified: Latin describes Philo of Alexandria, not Philostorgius (XHyloiudzus is garbled 'Philo', not 'Philostorgius')"
full_chunk_0013,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,"Nearly complete & accurate; one error: 'animo constanti' (with steadfast spirit) misread as '[unclear] Constans' (a person), but [unclear] flags the uncertainty honestly."
full_chunk_0013,minimax,minimax-m2.7,4,4.4,4,4.7,False,False,False,Generally accurate translation; minor phrasing issues like 'discover' for 'invent/originate' the Chiliast novelty
full_chunk_0013,minimax-v2,minimax-m2.7,3,3.5,4,4.7,False,False,False,Crescentem mistranslated as Celsus (should be Crescens); Avirullius garbled for Marcus Aurelius
full_chunk_0014,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Unreadable source with honest illegibility placeholder; no verifiable content to assess.
full_chunk_0014,minimax,minimax-m2.7,2,2.8,4,4.7,True,False,False,Multiple serious errors: 'Hilippus' mistranslated as 'Claudian'; dates 120 and 170 for Tatian wrong; 'Codiomatans' invented; Dionysius epistles counted incorrectly
full_chunk_0014,minimax-v2,minimax-m2.7,3,3.5,5,4.5,False,False,False,"Book numbers are wrong: 'Adversus Gentes' is 5 not 2, 'De Veritate' is 2 not 3"
full_chunk_0015,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,"Accurate throughout; [unclear] for unnamed predecessor bishop is honest gap; all titles, dates, lists match"
full_chunk_0015,minimax,minimax-m2.7,4,4.4,4,4.7,False,False,False,Minor issues: 'On the Dome' instead of 'On the house of...'; 'To Carinus' should be 'For Carinus' per Latin 'ad Carinum'
full_chunk_0015,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,"Wrong year: Latin says 170 (C. LXX.), not 200 (CC); Apollonius' Romanus capitalized improperly"
full_chunk_0016,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,"li.j for Justin's first work = 1 book, not 2; Psalten entry marked [unclear]; otherwise complete and accurate"
full_chunk_0016,minimax,minimax-m2.7,4,4.4,4,4.7,False,False,False,"Generally accurate translation; passage ends mid-sentence due to source truncation, not translation error."
full_chunk_0016,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Translation ends mid-sentence; Latin fragment concludes 'et oim inter' but English trails off
full_chunk_0017,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,[Unclear] correctly flags unnamed author (Theophilus of Antioch). 'li.yj'=6 books for Eclogues correctly rendered. Minor: 'lt.j' vs 'li.j' for De dominica silently corrected.
full_chunk_0017,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation cuts off mid-sentence; date for Valerian/Gallienus appears off (211 vs 250-260 CE)
full_chunk_0017,minimax-v2,minimax-m2.7,3,3.5,3,3.7,True,False,False,"Hucbald is a hallucination; Latin Huc impressimus Porphyrium means 'here we have presented Porphyry', not a person named Hucbald"
full_chunk_0018,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,"Ignosianos→[Cnossians?] and coritinae→Gortyna are honest conjectures; all dates, names, works accurate"
full_chunk_0018,minimax,minimax-m2.7,4,4.4,4,4.7,False,False,False,Good handling of OCR-corrupted Latin; natural prose rendering of catalog entries.
full_chunk_0018,minimax-v2,minimax-m2.7,2,2.8,3,3.7,True,False,False,'was mad' is not in source; 'De fynodo' translated as 'De synodo' with wrong number of letters
full_chunk_0019,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate throughout; 'Theodotion from Hebrew into Latin' correctly renders Latin; trailing [unclear] honest truncation
full_chunk_0019,minimax,minimax-m2.7,4,4.4,4,4.7,False,False,False,Text cuts off mid-word at end; 'de ordine dei et ororum' rendered loosely as 'order of hell'.
full_chunk_0019,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Solid scholarly translation of a corrupted medieval text; minor interpretive choices justified by context
full_chunk_0020,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,Accurate throughout; minor gaps at fol.6 opening (truncated context); [unclear] used honestly for damaged/abbreviated Latin
full_chunk_0020,minimax,minimax-m2.7,1,1.7,4,4.7,True,False,False,"Massive hallucination: huge list of works (Octateuch, Kings, Psalms, etc.) not in Latin; wrong date for Maximian; attribution confused"
full_chunk_0020,minimax-v2,minimax-m2.7,2,2.8,3,3.7,False,False,False,Wrong attribution: 'Athanasius' in translation is wrong Latin reading; 140 for Maximian date impossible
full_chunk_0020,opus-sweep,minimax-m2.7,3,3.5,3,3.7,False,False,False,Ends abruptly mid-sentence; dates uncertain due to corrupted Latin source
full_chunk_0021,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Complete and accurate rendering of Tertullian tail + Origen entry; all details preserved faithfully
full_chunk_0021,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Generally accurate but 'amices' is likely misread; text cuts off mid-sentence; '[unclear]' used appropriately
full_chunk_0021,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Generally accurate; minor interpretive liberties with 'euaferunt' and OCR artifacts in source handled reasonably.
full_chunk_0022,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,'apostles of Paul' misrenders 'apl̓i Pauli' (should be 'epistles of Paul'); rest accurate
full_chunk_0022,minimax,minimax-m2.7,2,2.8,2,3.5,True,False,False,"Wrong location: Euthalius is 'Augudunensis' (Autun) not Alexandria; 'Epistolarum' is plural, not singular 'Letter'"
full_chunk_0022,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,"Minor numerical errors: '12' should be '20', '11' should be '13', truncation at end omits Nicene judgment clause"
full_chunk_0023,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Latin is fully illegible (OCR noise); English placeholder correctly defers to source image. No claims to verify.
full_chunk_0023,minimax,minimax-m2.7,4,4.4,4,4.7,False,False,False,"Generally accurate but 'Cilicia of Greece' is geographically wrong; Cilicia was in Asia Minor, not Greece."
full_chunk_0023,minimax-v2,minimax-m2.7,3,3.5,4,4.7,False,False,False,"'Euthodius' should be 'Euthydemus'; 'Calcide' is 'Coele' in Syria, not Chalcis in Greece"
full_chunk_0024,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,'Romanae' rendered as '[Roman woman?]' rather than 'Romana' (martyred same day); 'Ad Quirinum de Iudaeis' entry omitted from list; otherwise accurate
full_chunk_0024,minimax,minimax-m2.7,4,4.4,3,3.7,False,False,False,Incipits paraphrased rather than literal; OCR damage in Latin handled reasonably; chunk ends mid-entry
full_chunk_0024,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation captures catalog structure but 'impenfitlime' misinterpreted as 'expense'; text cuts off mid-sentence for Severus entry
full_chunk_0025,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate throughout; [unclear] gaps honest; conjectural brackets for Hermammon/Berenice appropriate; no invented content
full_chunk_0025,minimax,minimax-m2.7,2,2.8,3,3.7,True,False,False,False name 'Martianus Capella' for 'Orinus Afer'; Damasus papacy duration mistranslated (13 vs 20 years); many Damasus details omitted entirely.
full_chunk_0025,minimax-v2,minimax-m2.7,4,4.4,3,3.7,False,False,False,'latuit' misrendered as 'flourished' (means 'lay hidden'); some unclear Latin readings passed through unnoted
full_chunk_0026,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,Minor omissions in Pamphilus passage noted honestly; 'Helinapoli' correctly rendered Helenopolis; overall accurate
full_chunk_0026,minimax,minimax-m2.7,4,4.4,4,4.7,False,False,False,"Good overall accuracy; some dating inconsistencies (270 vs 370/380), minor verbatim Latin residue in quotes"
full_chunk_0026,minimax-v2,minimax-m2.7,3,3.5,4,4.7,False,False,False,Translation cuts off mid-entry: 'On Thoughts' ends with 'In the holy' with no closing quote or continuation
full_chunk_0027,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,"Mostly accurate; 'scalasticus' rendered as 'of the ladder' (should be 'of the ladder'=Climacus, acceptable); CCXL rendered as 240 (correct); minor omissions in Climacus section marked [unclear]; 'Eoba"
full_chunk_0027,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,"Translation is mostly accurate but choppy; some phrases truncated mid-sentence (e.g., 'I desired you, O.')"
full_chunk_0027,minimax-v2,minimax-m2.7,3,3.5,4,4.7,True,False,False,Apologetici translated as 'Apologetics with Various Works' appears to be a guess; 'Various Works' not clearly supported by the Latin
full_chunk_0028,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate throughout; [unclear] used honestly for 'dei/biensi' village & lacunae; 'Bene habet' entry left untitled appropriately
full_chunk_0028,minimax,minimax-m2.7,2,2.8,3,3.7,True,False,False,"Translation attempts damaged OCR source but contains many misreadings; e.g. 'queen of the south' for De fide ad Gratianum, truncated entries, incomplete final line."
full_chunk_0028,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Translation appears truncated mid-sentence; entries rendered accurately with incipits.
full_chunk_0029,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,"CCCC.XX→[320?] flag is honest conjecture; all books, counts, names accurate; [unclear] on Maximian appropriate"
full_chunk_0029,minimax,minimax-m2.7,4,4.4,3,3.7,False,False,False,Year 330 repeated for both entries though second Latin clearly shows 380; minor date discrepancy
full_chunk_0029,minimax-v2,minimax-m2.7,2,2.8,2,3.5,True,False,False,Maximian is wrong; Latin has 'Aximus' likely for Maximus; 'Etronius' rendered as 'Eutronius' instead of Eutropius; Prudentius rendered as 'Vivelius Clemens'
full_chunk_0030,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate throughout; minor XML artifacts in Latin cleanly resolved; 'phitonissa' correctly rendered as 'woman with divining spirit'
full_chunk_0030,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,"Reconstruction of damaged OCR Latin is reasonable overall, minor liberties in phrasing but generally faithful to source"
full_chunk_0030,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Translation accurate overall; names kept as unclear originals; entry on Euphronius cuts off mid-word.
full_chunk_0031,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,Minor: 'li. iij' for Gospels rendered '3 [4?]' (conjecture flagged ok); 'quicesimus tertius' correctly rendered 23rd
full_chunk_0031,minimax,minimax-m2.7,3,3.5,4,4.7,False,False,False,English cuts off mid-sentence at end; some interpretive paraphrasing where Latin was unclear from OCR
full_chunk_0031,minimax,claude-opus-4-7,4,4.0,4,4.0,False,False,False,"Mostly accurate; minor slips ('spiritual famine' for tritici, 'reprehension of Peter by Paul' mistranslated)"
full_chunk_0031,claude-cli,minimax-m2.7,4,4.4,4,4.7,False,False,False,Mostly accurate; some minor interpretive additions but content is substantively correct
full_chunk_0031,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Translation is mostly faithful; minor discrepancy where Latin CCCXC (390) is rendered as 395; 'Lucifer' (Lucifer of Cagliari) correctly translated.
full_chunk_0032,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Complete and accurate; [unclear] and [conjecture?] flags used appropriately; no additions beyond source
full_chunk_0032,minimax,minimax-m2.7,2,2.8,3,3.7,True,False,False,"Many entries added (e.g., all prophets from Hieremiah to Malachi) not present in Latin; Latin cuts off at 'In Naum propheta'"
full_chunk_0032,claude-cli,minimax-m2.7,3,3.5,3,3.7,False,False,False,Generally faithful but several entries missing book numbers; incipits show notable translation errors
full_chunk_0032,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Accurate title translations; incipits are fragmentary but reasonably rendered
full_chunk_0033,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,"Accurate throughout; bracketed unclear terms and [conjecture?] flags handled correctly; incipits, book counts, dates all match"
full_chunk_0033,minimax,minimax-m2.7,4,4.4,4,4.7,False,False,False,Mostly accurate; truncates at end; 'Fotinus' for Fotinus is acceptable given corrupted source
full_chunk_0033,claude-cli,minimax-m2.7,3,3.5,4,4.7,False,False,False,Ends mid-sentence with incomplete 'bishop'; corrupted Latin at start skipped; otherwise accurate
full_chunk_0033,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation is truncated mid-sentence; several minor omissions and one awkward phrase 'no mean opinion'
full_chunk_0034,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,"Non-textual placeholder for fully illegible OCR content; no claims made, nothing to verify."
full_chunk_0034,minimax,minimax-m2.7,4,4.4,4,4.7,False,False,False,Accurate translation of sermon topics; biographical closing passage matches Latin source content.
full_chunk_0034,claude-cli,minimax-m2.7,4,4.4,3,3.7,False,False,False,Mostly accurate; 'dica' mistranslated as 'spoken'; 'det' (scribal error for 'dni') rendered as 'God' instead of 'Lord'
full_chunk_0034,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Generally accurate translation of sermon titles; some incipits remain fragmented as in source.
full_chunk_0035,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate throughout; table rendered as word-list prose; Hesychius name slightly altered but flagged; no invented content
full_chunk_0035,minimax,minimax-m2.7,4,4.4,4,4.7,False,False,False,Translation faithful overall; truncation at end matches Latin source cut-off
full_chunk_0035,minimax,claude-opus-4-7,4,4.0,4,4.0,True,False,False,Mostly accurate but invents book/homily counts not in OCR; misreads Tetellius/Vitellius as 'Aferdonatianus'.
full_chunk_0035,claude-cli,minimax-m2.7,4,4.4,4,4.7,False,False,False,Translation ends prematurely; Heliodorus entry is cut off at 'a certain pres'
full_chunk_0035,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,"Severianus called 'bishop of Gaul' but Latin reads 'Gazae' i.e., Gaza; Theodorus 'of Antioch' omitted; abrupt truncation"
full_chunk_0036,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate throughout; [unclear] markers used honestly for damaged text; book counts and incipits match Latin precisely
full_chunk_0036,minimax,minimax-m2.7,3,3.5,4,4.7,False,False,False,Date '310' should be '429'; 'uintus' is likely 'Augustinus' not 'Quintus'; book number inflated to '21-23'
full_chunk_0036,claude-cli,minimax-m2.7,4,4.4,4,4.7,False,False,False,Translates competently; bracketed names like [Severus] and [Au]sonius appropriately mark supplied text.
full_chunk_0036,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation captures general meaning but renders 'finitus nobis iuvante' as 'the eighth'; 'arbitrii libertate' as 'free will of will'
full_chunk_0037,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,"Accurate throughout; dates, names, incipits, book counts all match; 'Anno CCCC.LXXX' correctly rendered 380 for all three entries"
full_chunk_0037,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Mostly accurate title translations but some items omitted or rendered with trailing ellipsis indicating incomplete OCR
full_chunk_0037,claude-cli,minimax-m2.7,2,2.8,4,4.7,True,False,False,"Incipits frequently assigned to wrong works; e.g., Faustus incipit assigned to 'De natura boni' instead of Contra Faustum"
full_chunk_0037,minimax-v2,minimax-m2.7,2,2.8,3,3.7,False,False,False,"Translation is severely incomplete, covering only ~7 of dozens of entries and truncating mid-item"
full_chunk_0038,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,"Accurate throughout; [unclear] for 'li.' abbreviations is honest; all names, dates, incipits rendered faithfully."
full_chunk_0038,minimax,minimax-m2.7,2,2.8,2,3.5,False,False,False,"Highly fragmented translation; many incomplete sentences, missing punctuation, table of contents garbled, final letter broken"
full_chunk_0038,claude-cli,minimax-m2.7,2,2.8,2,3.5,False,False,False,Translation cuts off mid-word; OCR artifacts handled inconsistently; reads as word-for-word glossary rather than prose
full_chunk_0038,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,OCR-garbled Latin; translation reasonably attempts titles but names like Gregoriu are dubious
full_chunk_0039,public-history,claude-sonnet-4-6,3,3.0,3,3.0,False,False,False,Three Roman numeral dates misread: CCCC.LXXX (480)→380 twice; CC.XC (290)→390
full_chunk_0039,minimax,minimax-m2.7,2,2.8,2,3.5,True,False,False,Fragmentary translations and likely misreading 'Virgil' for name; many incomplete sentence fragments
full_chunk_0039,claude-cli,minimax-m2.7,4,4.4,4,4.7,False,False,False,"Highly accurate translation of Augustine's works catalog; truncation at end is source limitation, not translation error."
full_chunk_0039,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,"Some entries like 'Fratres charissimi' rendered as 'On the Trinity' are unclear; source text is OCR-damaged, minor translation variations present"
full_chunk_0040,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,Accurate throughout; 'CCCLXC' for Faustinus rendered as 370 (should be ~390); illegible sections honestly flagged [unclear]
full_chunk_0040,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Sine responcionis rendered as 'he answered' is inverted meaning; 'Roman reckoning' is interpretive addition
full_chunk_0040,claude-cli,minimax-m2.7,4,4.4,4,4.7,False,False,False,Translation is accurate; [unclear] markers appropriately note damaged text; minor awkwardness in phrases like 'answering to the very last'
full_chunk_0040,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Mostly accurate; 'epus lanaenfis' rendered as 'bishop of Javols' seems uncertain; small numerical discrepancies in indiction number.
full_chunk_0041,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,"Accurate throughout; bracketed conjectures/unclear markers are honest flags, not hallucination"
full_chunk_0041,minimax,minimax-m2.7,4,4.4,4,4.7,False,False,False,Generally accurate but 'compelled by Origen's works' slightly muddles the Latin; otherwise faithful translation.
full_chunk_0041,claude-cli,minimax-m2.7,4,4.4,4,4.7,False,False,False,Accurate translation of multiple entries; minor awkwardness in 'a lover of poverty' and 'most studious man'
full_chunk_0041,minimax-v2,minimax-m2.7,2,2.8,4,4.7,False,False,False,Translation is accurate but drastically incomplete—cuts off mid-sentence and omits all remaining content.
full_chunk_0042,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate throughout; [unclear] flags used honestly for partially legible OCR tokens; no invented content.
full_chunk_0042,minimax,minimax-m2.7,4,4.4,4,4.7,False,True,False,Translation is faithful overall; 'De gratias' rendered as 'thanks to be offered' is acceptable; minor truncation at end.
full_chunk_0042,claude-cli,minimax-m2.7,4,4.4,4,4.7,False,False,False,Translation ends mid-sentence for Possidius entry; otherwise accurate and idiomatic
full_chunk_0042,minimax-v2,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation ends mid-sentence; 'By the ins' is incomplete truncation of 'Inspirante'
full_chunk_0043,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate throughout; [unclear] flags used appropriately for abbreviated/uncertain incipits; no fabricated content
full_chunk_0043,minimax,minimax-m2.7,2,2.8,3,3.7,True,False,False,"Many dates wrong by centuries (e.g. 390 for 534, 412 for 534); Chrysostom wrongly becomes Job; 'Perfag' not in Latin"
full_chunk_0043,claude-cli,minimax-m2.7,2,2.8,3,3.7,False,False,False,Cyril section missing 'Ancyra in Galatia'; text cuts off mid-sentence; clear names marked [unclear]
full_chunk_0043,minimax-v2,minimax-m2.7,3,3.5,4,4.7,False,False,False,Translation ends mid-sentence; Latin 'CCCC X CXII' rendered as '492' without clear OCR fix; final paragraph on Orosius entirely omitted
full_chunk_0044,public-history,claude-sonnet-4-6,4,4.0,4,4.0,False,False,False,Mostly accurate; 'apro' incipit rendered [unclear] reasonably; 'nustatē' passage handled as [unclear]; minor gap in Chrysostom opening ok
full_chunk_0044,minimax,minimax-m2.7,3,3.5,4,4.7,False,False,False,"Creative liberties: 'Lemice' for location, 'eighteen opinions' for numerals, 'Sedulius' for 'Edulius'"
full_chunk_0044,claude-cli,minimax-m2.7,4,4.4,4,4.7,False,False,False,Minor name error: 'Eporius' should be 'Leporius'; otherwise accurate translation of the Latin source.
full_chunk_0044,minimax-v2,minimax-m2.7,3,3.5,4,4.7,False,False,False,Date error: Latin CCC.XC (~390) rendered as 358; translation also cuts off mid-sentence
full_chunk_0045,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,Accurate throughout; li./bo./ij/j abbreviations correctly expanded; incipit snippets faithfully rendered
full_chunk_0045,minimax,minimax-m2.7,5,4.3,4,4.7,False,False,False,Highly accurate translation; minor truncation at end does not affect assessment of this chunk
full_chunk_0045,minimax,claude-opus-4-7,4,4.0,4,4.0,False,False,False,"Solid rendering; minor name slip (Victorinus for Orientius?), some incipit-list items conflated/duplicated."
full_chunk_0045,claude-cli,minimax-m2.7,4,4.4,3,3.7,False,False,False,Name 'Petronius' appears incorrect for 'orinus' (possibly Victorinus); minor awkward phrasing
full_chunk_0045,minimax-v2,minimax-m2.7,4,4.4,4,4.7,False,False,False,Accurate overall; 'Hilary' for 'orinus' is reasonable conjecture; minor date variants (420/430) are acceptable OCR-era ambiguity
full_chunk_0046,public-history,claude-sonnet-4-6,5,5.0,5,5.0,False,False,False,"Placeholder for unreadable OCR source; no textual claims made, non-textual treatment is correct."
full_chunk_0046,minimax,minimax-m2.7,3,3.5,3,3.7,False,False,False,Translation ends mid-sentence; truncated at 'Greek ti'
full_chunk_0046,claude-cli,minimax-m2.7,3,3.5,3,3.7,False,False,False,Substantial passage about Proba's method omitted; 'aliquado dimidia/nonunqua pticulas minores' not translated
